dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,label
0.2394952178001403,0.4784533977508545,0.5817654132843018,0.6700848937034607,-0.3960266709327698,0.2434237748384475,-0.0901606902480125,1.1592663526535034,0.4704869091510772,0.7361837029457092,-0.146650031208992,0.9235312938690186,-0.048239279538393,0.1743372827768325,0.2167141735553741,-1.2426668405532837,0
0.5343618392944336,0.0814790502190589,-0.0897077023983001,-0.1892570108175277,0.4233165383338928,0.931456446647644,0.1314534544944763,0.7495386004447937,-0.6419066786766052,0.3308353722095489,0.4200960993766784,0.5961538553237915,-0.3185660243034363,0.2756031453609466,-0.128814160823822,-0.8398611545562744,0
0.8224934339523315,0.2507545948028564,0.3681552410125732,0.2600338757038116,0.5661799907684326,0.0445585288107395,0.2615459859371185,1.0278382301330566,-0.4103573560714721,0.5820345282554626,-0.3030590116977691,0.410635232925415,-0.3628126978874206,0.6868105530738831,0.0132736414670944,-1.0471540689468384,0
-1.0374630689620972,-0.4818171858787536,0.6214683055877686,0.6177504062652588,0.3053579330444336,-0.4380714893341064,-0.206045776605606,0.3000116646289825,0.4606778025627136,-0.3743727207183838,-0.9192038774490356,-0.7615286707878113,0.0173552148044109,-0.4454860389232635,-0.3395414352416992,-0.3329376876354217,0
-0.4010679423809051,-0.1232251748442649,1.2922911643981934,0.4576612114906311,-0.3262676894664764,-0.0666049569845199,0.3829504549503326,0.2915825545787811,0.2536347210407257,0.5251099467277527,-1.002181053161621,-0.3862276375293731,-0.043329257518053,0.523533821105957,0.0388970077037811,-1.0177019834518433,0
0.4404242634773254,0.1851803660392761,-0.254712700843811,0.1147489994764328,0.1009660065174102,-0.2388104051351547,0.4562840461730957,0.5627231001853943,-0.323363721370697,0.6019726991653442,-0.5700327157974243,0.0580973401665687,-0.6242702603340149,-0.0514368787407875,-0.1668147593736648,-0.8111273050308228,0
0.1012853756546974,-1.2140352725982666,1.095398187637329,1.2240337133407593,1.8832167387008667,-0.7997799515724182,-1.180735468864441,0.7076336741447449,-0.2169987857341766,0.1107958480715751,0.9883958101272584,-0.1561857759952545,-0.0246840305626392,1.1734720468521118,-1.2005836963653564,0.1165650114417076,0
0.5633384585380554,-0.1110571697354316,-0.0140131413936614,-0.3474449515342712,-0.6234261393547058,-0.3384307026863098,0.7058952450752258,-0.5855600237846375,-0.5272360444068909,0.2589098513126373,-1.0034643411636353,-0.7408608198165894,0.2529612779617309,0.3153435885906219,-0.2196676284074783,0.5357083678245544,0
-0.8182598948478699,-0.8078062534332275,1.2478269338607788,-0.0393562987446785,0.4771251976490021,-0.5359665155410767,-0.1274611800909042,0.2392185628414154,0.6099736094474792,-0.309442400932312,0.2505155801773071,-0.6417276263237,0.0183207206428051,0.1028971895575523,-0.000774323940277,-0.9450610876083374,0
-1.8039512634277344,-1.1927310228347778,0.7763180732727051,0.4052987694740295,1.117238163948059,-0.7504263520240784,-0.9025865793228148,-0.0165334232151508,0.5851660370826721,-0.9055465459823608,-0.6795729398727417,-1.8211499452590945,0.2399574667215347,-0.1498660445213318,-0.7620481252670288,0.2351875007152557,0
0.9493233561515808,0.3161515891551971,-0.5554194450378418,-0.3742556869983673,0.0277349911630153,-0.4913530349731445,0.7241852283477783,0.6913814544677734,-0.894453227519989,0.7445504665374756,-0.3412825763225555,-0.3565790355205536,-0.5309370160102844,0.3161004781723022,-0.5199902653694153,-0.3817701935768127,0
0.4433848261833191,-0.3156105875968933,0.2452723383903503,-0.2550971508026123,-0.6622321605682373,-0.3719834089279175,0.6949359774589539,0.0657659024000167,-0.1207237541675567,0.3237117528915405,-1.4876466989517212,-0.3521081507205963,-0.288585215806961,-0.0476908236742019,-0.2575247883796692,0.0923723950982093,0
0.5313703417778015,-0.1070914566516876,-0.765977144241333,0.1823582202196121,-0.0894101932644844,0.090666577219963,0.7599583864212036,0.3525099456310272,-0.555919349193573,0.8443409204483032,-0.3587419688701629,0.2484263032674789,-0.8075662851333618,0.0229559373110532,-0.4205119609832763,-0.6408222317695618,0
0.8268540501594543,0.1729793548583984,-0.1961149871349334,-0.3892765343189239,-0.0038200095295906,-0.1093569472432136,0.8613036274909973,0.3633477389812469,-0.9105308651924132,0.6920167207717896,-0.4489358961582184,-0.3965447247028351,-0.4350546598434448,0.3353109359741211,-0.6052261590957642,-0.5633344054222107,0
0.8769606351852417,-0.1678839325904846,-0.4212577044963836,0.130158931016922,-0.4493833780288696,-0.5159021019935608,1.0128672122955322,0.1998323798179626,-0.253602385520935,0.3130243122577667,-1.7517247200012207,-1.0313900709152222,-0.4942518770694732,-0.1129749715328216,-0.3406834602355957,0.1120405569672584,0
0.2873790562152862,0.2091155052185058,-0.5191881656646729,0.3068567514419555,-0.6834675073623657,-0.2479704767465591,0.581076443195343,-0.0580349862575531,-0.4734308123588562,0.967906892299652,-0.8172057867050171,-0.6704650521278381,-0.3999970257282257,-0.1998205780982971,-0.1329139620065689,-0.4751971065998077,0
0.3081923425197601,-0.0242750123143196,-0.7865575551986694,-0.6752128005027771,-0.1949083507061004,-0.1711437851190567,0.9932506680488586,0.03639567643404,-1.0198930501937866,0.6708553433418274,0.1462270468473434,-0.4564964473247528,-0.6537925004959106,0.0587958544492721,-0.9725310802459716,-0.1724006682634353,0
