vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,FR_hip_pos,FR_thigh_pos,FR_calf_pos,FL_hip_pos,FL_thigh_pos,FL_calf_pos,RR_hip_pos,RR_thigh_pos,RR_calf_pos,RL_hip_pos,RL_thigh_pos,RL_calf_pos,FR_hip_vel,FR_thigh_vel,FR_calf_vel,FL_hip_vel,FL_thigh_vel,FL_calf_vel,RR_hip_vel,RR_thigh_vel,RR_calf_vel,RL_hip_vel,RL_thigh_vel,RL_calf_vel
-0.534151,-0.283966,0.119169,-0.08856,0.17444,0.067664,-0.091087,-0.498893,0.785818,-0.375693,-0.275159,0.581628,0.14585,-0.286883,0.564717,0.221672,-0.344361,0.809505,1.055797,-1.383885,0.497852,0.90637,-1.859334,3.222311,-2.686969,-0.638089,4.341462,1.052896,-1.076252,0.040037
-0.526152,-0.289789,0.112652,0.034061,0.221669,0.10562,-0.07178,-0.52654,0.795694,-0.353497,-0.313319,0.650092,0.08458,-0.310226,0.660536,0.241774,-0.366535,0.811315,0.873028,-1.401592,0.483613,1.269237,-1.93554,3.58356,-3.335297,-1.657591,5.092672,0.952129,-1.152221,0.136095
-0.527412,-0.289799,0.109452,0.339851,0.308226,0.092637,-0.0569,-0.555222,0.806078,-0.330346,-0.349279,0.722077,0.016952,-0.354235,0.762601,0.257227,-0.390676,0.814885,0.552584,-1.505919,0.499904,1.093915,-1.825657,3.730312,-3.304145,-2.571376,4.751105,0.626721,-1.299144,0.226555
-0.510144,-0.306668,0.063525,0.455281,0.120631,0.008812,-0.052146,-0.585574,0.818854,-0.314184,-0.382473,0.794543,-0.045874,-0.409929,0.842747,0.261751,-0.414435,0.816622,1.107797,-0.710964,0.950964,1.186187,-0.760961,3.286754,-1.835709,-3.066702,5.024493,0.114844,0.316321,-1.486521
-0.4486,-0.282132,0.008249,0.059056,0.078873,0.005434,-0.039696,-0.59146,0.820728,-0.294609,-0.411556,0.857889,-0.069948,-0.478308,0.970466,0.267034,-0.403633,0.788403,0.409213,0.467613,-0.963779,0.863305,-0.932404,-0.215012,0.959404,0.190856,-1.451879,0.658846,0.904687,-1.64137
-0.412973,-0.241925,0.010967,-0.146871,-0.097998,0.015354,-0.04795,-0.562817,0.779997,-0.277033,-0.42288,0.852957,-0.049772,-0.474899,0.946002,0.284699,-0.372206,0.741435,-0.866581,2.394303,-2.888993,0.96255,-0.30945,-0.375406,0.984432,0.027954,-0.885936,0.951466,2.026226,-2.805917
-0.38582,-0.200499,0.016934,-0.256884,-0.138823,0.017341,-0.076085,-0.504546,0.715511,-0.258469,-0.427573,0.843924,-0.031373,-0.47629,0.932766,0.304958,-0.331022,0.685622,-1.759457,3.487821,-3.553591,0.946443,-0.188954,-0.491845,0.953124,-0.119569,-0.525275,1.053369,1.973543,-2.778705
-0.367269,-0.163355,0.023322,-0.121889,-0.190738,0.025792,-0.121025,-0.431061,0.65047,-0.241838,-0.431034,0.834721,-0.014871,-0.479509,0.924066,0.325062,-0.291204,0.628019,-2.551876,3.761325,-2.927554,0.734324,-0.141446,-0.450372,0.735736,-0.201263,-0.356194,0.912027,2.045301,-2.855381
-0.356544,-0.136084,0.031308,-0.187891,-0.166591,0.015886,-0.173006,-0.356936,0.598757,-0.227034,-0.434613,0.826557,-0.000115,-0.484162,0.918219,0.340394,-0.256034,0.580437,-2.582553,3.624759,-2.187187,0.763313,-0.21378,-0.370941,0.653477,-0.283149,-0.217741,0.626207,1.446649,-1.953596
-0.350638,-0.113247,0.045311,-0.131327,-0.15827,0.007551,-0.223535,-0.293047,0.570836,-0.21333,-0.439751,0.820291,0.013663,-0.49047,0.914369,0.347056,-0.232592,0.551399,-2.374342,2.692898,-0.67838,0.651185,-0.313474,-0.255904,0.658197,-0.355458,-0.155269,0.017711,0.856239,-0.808654
-0.346997,-0.090751,0.062388,-0.151412,-0.086106,-0.010998,-0.263201,-0.251052,0.571101,-0.200604,-0.448122,0.817496,0.026208,-0.498789,0.912003,0.338918,-0.228898,0.553941,-1.620682,1.561793,0.694545,0.642024,-0.521622,-0.038158,0.604246,-0.449437,-0.105204,-0.78892,-0.398147,0.826743
-0.342984,-0.069962,0.077627,-0.075296,-0.065369,-0.020915,-0.288488,-0.232969,0.599873,-0.18942,-0.459758,0.818414,0.037296,-0.508441,0.909999,0.315594,-0.245614,0.582127,-0.947221,0.285477,2.045631,0.49813,-0.623336,0.110542,0.500281,-0.520402,-0.068922,-1.48158,-1.177845,1.960407
-0.340695,-0.052135,0.088867,-0.127563,0.001172,-0.036759,-0.298761,-0.236947,0.646387,-0.178873,-0.474239,0.822383,0.047854,-0.519589,0.908734,0.280267,-0.281703,0.63556,-0.173304,-0.60885,2.611494,0.540109,-0.795157,0.269201,0.515932,-0.580371,-0.056139,-1.978219,-2.238787,3.05544
-0.339213,-0.033605,0.095713,-0.034653,-0.019515,-0.034149,-0.300343,-0.260551,0.703467,-0.170781,-0.490107,0.828204,0.056142,-0.531559,0.907978,0.237034,-0.326132,0.698999,0.088907,-1.586989,2.779439,0.379919,-0.80246,0.295255,0.380029,-0.637183,0.012916,-2.246937,-2.296478,3.448719
-0.34188,-0.015011,0.098248,-0.043843,0.050641,-0.04509,-0.294069,-0.295181,0.750627,-0.162818,-0.508374,0.835916,0.064236,-0.544809,0.907367,0.191055,-0.381225,0.774238,0.395622,-1.871779,2.139143,0.364092,-0.958381,0.437172,0.381491,-0.652431,-0.068132,-2.261333,-2.821111,3.590341
-0.3409,0.008919,0.098481,0.318167,0.063246,-0.03669,-0.292239,-0.337481,0.78768,-0.160719,-0.529604,0.847451,0.06639,-0.557265,0.904202,0.142149,-0.439109,0.841194,-0.066804,-2.195309,1.452689,-0.024095,-1.086018,0.62499,-0.022203,-0.591309,-0.197352,-2.473753,-2.860658,3.058671
-0.318684,0.018005,0.071486,-0.182931,-0.08074,0.05127,-0.28886,-0.403151,0.871597,-0.155111,-0.531013,0.831311,0.068791,-0.569348,0.90441,0.103968,-0.497195,0.909938,0.836884,-5.073297,9.280551,0.733039,1.092926,-1.851804,0.42965,-0.772679,0.212116,0.461498,-0.386419,-0.044739
-0.282753,-0.00739,0.02063,-0.040391,0.028635,-0.098193,-0.279602,-0.427639,0.900264,-0.158199,-0.492713,0.777138,0.086663,-0.569446,0.876159,0.114002,-0.505997,0.907863,0.463215,-0.403027,-0.091369,-0.862771,2.493953,-3.395107,1.289062,0.959357,-2.892878,0.184215,-0.485203,-0.15213
-0.24031,-0.02039,-0.000706,-0.098248,-0.02727,-0.081173,-0.2717,-0.43429,0.897524,-0.177208,-0.434364,0.709284,0.122124,-0.533465,0.806441,0.119592,-0.511833,0.902755,0.345731,-0.278389,-0.236787,-1.105574,2.858955,-3.049449,1.996197,2.389374,-3.769031,0.250631,-0.261679,-0.294443
-0.207558,-0.02344,-0.018048,-0.024935,-0.054509,-0.034949,-0.266416,-0.438821,0.893619,-0.200917,-0.380707,0.651675,0.160732,-0.47374,0.733099,0.123505,-0.514608,0.894908,0.229915,-0.198679,-0.181649,-1.261912,2.538686,-2.798318,1.950422,3.225797,-3.22712,0.183914,-0.088683,-0.423001
-0.182988,-0.019715,-0.024922,-0.048125,-0.087031,-0.020333,-0.26162,-0.44235,0.89042,-0.227368,-0.329005,0.596735,0.200257,-0.409202,0.679632,0.127905,-0.514532,0.885499,0.225793,-0.163262,-0.152694,-1.300519,2.417513,-2.419884,1.923191,3.166234,-2.28683,0.228293,0.031837,-0.480511
-0.161112,-0.015085,-0.023242,0.010004,-0.069932,-0.003002,-0.258394,-0.445582,0.887987,-0.252898,-0.288179,0.558057,0.234863,-0.347656,0.643353,0.130949,-0.513577,0.875993,0.152635,-0.172887,-0.134189,-1.119663,1.62241,-1.439237,1.58634,2.850325,-1.218063,0.159989,0.025251,-0.436464
-0.145936,-0.005635,-0.010933,0.090165,-0.021617,0.016775,-0.255824,-0.44906,0.886201,-0.270802,-0.261068,0.541747,0.261587,-0.30127,0.633935,0.133937,-0.512913,0.867724,0.038343,-0.22864,-0.136413,-0.568836,0.470838,0.31414,0.915136,1.896767,-0.065774,0.069573,-0.095612,-0.308744
-0.130751,-0.000694,0.005147,-0.005856,-0.009919,0.022048,-0.254406,-0.453172,0.884398,-0.274963,-0.261857,0.559137,0.273621,-0.275363,0.649187,0.135598,-0.515371,0.863419,0.095867,-0.204877,-0.07477,0.102839,-0.452711,1.347798,0.358716,0.683011,1.484938,0.120251,-0.174926,-0.12893
-0.11859,0.009321,0.02204,0.118158,0.062911,0.037128,-0.253349,-0.457997,0.883327,-0.267037,-0.280526,0.599321,0.273591,-0.273945,0.688013,0.137234,-0.519537,0.861888,-0.038807,-0.288758,-0.077825,0.693107,-1.779665,2.865459,-0.406866,-0.319595,2.046845,0.012129,-0.329542,0.024381
-0.108555,0.015278,0.03362,0.010789,0.045319,0.032463,-0.253025,-0.46342,0.882301,-0.248938,-0.31898,0.656788,0.262545,-0.290977,0.737467,0.137803,-0.526367,0.863653,0.029647,-0.29073,-0.048949,1.066758,-2.015881,2.940725,-0.654265,-1.315635,2.647136,0.058618,-0.363043,0.121922
-0.109922,0.024972,0.048449,0.010636,0.146068,0.030265,-0.252361,-0.469397,0.880655,-0.224778,-0.367472,0.721913,0.247225,-0.324546,0.785918,0.138825,-0.535965,0.868495,0.027064,-0.293142,-0.139647,1.312647,-2.869638,3.480425,-0.82943,-1.971719,2.123405,0.011598,-0.617512,0.402701
-0.115743,0.033854,0.058002,-0.163036,0.205288,0.016627,-0.250002,-0.475313,0.875964,-0.196451,-0.426726,0.787251,0.232987,-0.371068,0.821572,0.141233,-0.550979,0.879155,0.162396,-0.286618,-0.296593,1.446329,-2.958566,3.008462,-0.626774,-2.627661,1.299719,0.169268,-0.838536,0.634982
-0.093582,0.031063,0.023812,0.067694,-0.070459,-0.00906,-0.246825,-0.480612,0.869199,-0.168683,-0.488617,0.844785,0.219677,-0.426144,0.837503,0.143653,-0.567894,0.890051,0.130716,0.266502,0.50792,1.210123,-2.477979,2.815447,-0.833387,-3.007354,3.97545,-0.416451,1.461495,-3.070015
-0.041995,0.006218,-0.02783,0.031363,-0.027444,-0.01922,-0.245262,-0.470535,0.865196,-0.15848,-0.518693,0.893016,0.20866,-0.466924,0.904751,0.13793,-0.538424,0.842231,0.01363,0.804847,-0.726739,-0.106717,0.166696,-0.094466,-0.072155,0.107816,0.03945,0.068721,1.810567,-2.398261
-0.023629,0.005376,-0.04163,0.045922,-0.106189,0.034959,-0.249764,-0.447941,0.839322,-0.15993,-0.51532,0.887601,0.207164,-0.465646,0.903323,0.14719,-0.485738,0.783074,-0.381817,1.466546,-2.004499,-0.032587,0.201264,-0.339978,-0.030199,0.061864,-0.082486,0.776904,2.972177,-2.981718
-0.014724,0.007728,-0.048944,-0.016399,-0.097648,0.022915,-0.257821,-0.411025,0.788461,-0.159962,-0.510544,0.880343,0.207027,-0.464031,0.901685,0.166162,-0.42752,0.725521,-0.436061,2.117646,-2.770187,0.016104,0.259714,-0.382253,0.001399,0.0976,-0.080085,1.105107,2.857949,-2.937348
-0.006951,0.009825,-0.051288,0.044673,-0.133582,0.030978,-0.269312,-0.367424,0.736131,-0.160701,-0.503605,0.871117,0.206278,-0.461792,0.900568,0.192409,-0.366134,0.662533,-0.649618,2.220627,-2.551828,-0.076385,0.388464,-0.505539,-0.052611,0.115158,-0.054113,1.422621,3.020164,-2.988813
0.000507,0.013561,-0.046078,0.041587,-0.09771,0.011756,-0.28022,-0.321457,0.689782,-0.16169,-0.496751,0.862153,0.205277,-0.459464,0.899369,0.220675,-0.317126,0.611753,-0.494992,2.221061,-1.88191,-0.083352,0.311581,-0.404102,-0.060974,0.106514,-0.08082,1.358556,2.039545,-2.242071
0.00118,0.0165,-0.029877,0.022254,-0.056976,0.005379,-0.288768,-0.284313,0.664643,-0.164247,-0.491032,0.854936,0.203288,-0.45751,0.898171,0.245176,-0.282755,0.57572,-0.205202,1.533949,-0.885098,-0.06184,0.17121,-0.261679,-0.067369,0.049994,-0.049443,1.103251,0.978238,-0.923952
0.005241,0.019654,-0.011065,0.044487,-0.036713,-0.010101,-0.287857,-0.263397,0.662633,-0.165949,-0.488294,0.851208,0.201775,-0.456782,0.897739,0.260956,-0.275427,0.570809,0.291262,0.569636,0.590946,-0.094766,0.080993,-0.123188,-0.074191,0.006382,-0.005868,0.490601,-0.181185,0.380088
0.002027,0.023467,0.010635,-0.009022,0.029045,-0.021639,-0.277513,-0.264292,0.686816,-0.168419,-0.487369,0.849885,0.199813,-0.457212,0.898187,0.264493,-0.287026,0.590456,0.82056,-0.501303,1.43507,-0.072211,-0.120774,0.057042,-0.041469,-0.098486,-0.026853,-0.110285,-1.438167,1.948429
0.001963,0.027983,0.025557,0.085252,0.027422,-0.020657,-0.257754,-0.284839,0.724872,-0.169697,-0.489963,0.852245,0.198648,-0.458934,0.898861,0.257634,-0.32132,0.634432,1.007903,-1.561236,2.29372,-0.135752,-0.172875,0.177232,-0.130419,-0.09322,0.030263,-0.596498,-1.849028,2.344006
-0.008515,0.032867,0.041366,-0.065479,0.124089,-0.029901,-0.234982,-0.325555,0.770436,-0.171546,-0.494312,0.856487,0.197086,-0.461585,0.899802,0.242673,-0.36207,0.688294,1.311721,-2.331365,1.937677,-0.029359,-0.412115,0.326218,0.004718,-0.218111,-0.051173,-0.919834,-2.690845,3.408205
-0.021571,0.04464,0.05589,0.079716,0.237923,-0.012052,-0.211279,-0.379955,0.807026,-0.172511,-0.50536,0.866363,0.19575,-0.465232,0.897704,0.22183,-0.419001,0.754229,0.978693,-3.12169,1.573255,-0.084716,-0.742989,0.693389,-0.102664,-0.169878,-0.228814,-1.184665,-3.109232,3.308067
-0.03796,0.054598,0.058194,0.02032,0.393872,-0.007025,-0.194022,-0.446465,0.824462,-0.17404,-0.525394,0.884164,0.193471,-0.469237,0.889736,0.196535,-0.489507,0.820884,0.791745,-3.363436,0.277836,0.002391,-1.086092,0.96902,-0.074786,-0.185769,-0.476093,-1.169928,-3.48067,2.810885
0.00159,0.037417,-0.010851,-0.175084,0.063574,0.043861,-0.178511,-0.511082,0.866822,-0.169298,-0.519662,0.862676,0.193847,-0.466552,0.886681,0.181151,-0.544455,0.874431,-0.003648,-0.237164,-0.283527,0.241092,1.440235,-2.38363,0.09138,0.51872,-0.233162,0.165691,-0.439167,0.178243
0.031439,0.014068,-0.019895,-0.013892,-0.018444,-0.022859,-0.177858,-0.507924,0.867082,-0.173605,-0.480941,0.812151,0.198654,-0.45076,0.868693,0.182218,-0.544109,0.877271,-0.02692,-0.004726,0.021286,-0.662244,2.442328,-2.735303,0.443835,1.080866,-1.530186,-0.05734,0.01795,-0.015515
0.03159,0.001825,-0.033306,0.055541,-0.070787,-0.006608,-0.179319,-0.506512,0.866657,-0.189034,-0.430226,0.757404,0.209704,-0.418546,0.824498,0.180916,-0.541403,0.874639,-0.053051,0.11477,0.019123,-0.864073,2.568869,-2.795224,0.638915,2.014902,-2.53077,-0.085682,0.23537,-0.219477
0.029909,-0.006292,-0.038769,-0.002869,-0.140138,-0.01566,-0.179963,-0.503943,0.867616,-0.20922,-0.374341,0.697095,0.226368,-0.375172,0.77393,0.180378,-0.534592,0.868437,-0.009,0.126423,0.069971,-1.101433,2.807545,-2.945698,0.940593,2.284228,-2.623014,0.009409,0.396052,-0.360066
0.027562,-0.013471,-0.038626,-0.005324,-0.155882,-0.013328,-0.179923,-0.501165,0.869829,-0.233061,-0.320936,0.641599,0.245734,-0.328802,0.72476,0.180583,-0.525203,0.859572,0.010433,0.13068,0.117187,-1.217112,2.415123,-2.528361,0.978554,2.29202,-2.19701,0.020533,0.472952,-0.451603
0.022743,-0.017458,-0.031282,-0.064984,-0.166183,-0.010438,-0.178782,-0.498595,0.872546,-0.256011,-0.276408,0.59719,0.265166,-0.288205,0.69041,0.182083,-0.515594,0.850795,0.069304,0.109362,0.143158,-1.019969,1.926711,-1.686783,0.889095,1.732498,-1.378677,0.104788,0.455218,-0.413005
0.015591,-0.020414,-0.01359,-0.018846,-0.090467,0.007611,-0.178007,-0.497136,0.875111,-0.271118,-0.256017,0.581944,0.276296,-0.261013,0.672352,0.183157,-0.508938,0.844935,0.046211,0.044534,0.119649,-0.494112,0.404241,-0.187227,0.292136,0.92371,-0.245195,0.059192,0.257721,-0.207316
0.008944,-0.021585,0.006006,-0.047054,-0.072247,0.011539,-0.176587,-0.496793,0.877916,-0.275229,-0.25738,0.590687,0.277428,-0.255769,0.682324,0.184974,-0.504999,0.842272,0.081262,-0.019898,0.165265,0.060459,-0.523516,1.073027,-0.211195,-0.295878,1.024592,0.098256,0.145628,-0.078685
-0.000236,-0.022575,0.023815,0.030621,0.014784,0.028344,-0.17629,-0.498073,0.8807,-0.267964,-0.285724,0.628009,0.265431,-0.270119,0.708777,0.185438,-0.504941,0.843149,0.00784,-0.085028,0.127138,0.599902,-1.937338,2.180387,-0.846156,-1.114959,1.747041,0.010315,-0.074119,0.126554
-0.011387,-0.022423,0.036963,-0.040421,0.023884,0.02588,-0.174913,-0.500161,0.883206,-0.251895,-0.325675,0.67272,0.247723,-0.303227,0.750566,0.18723,-0.507117,0.846493,0.083098,-0.13092,0.124781,0.948275,-2.176781,2.462482,-0.981821,-2.060871,2.14395,0.099903,-0.167641,0.21573
-0.028422,-0.019978,0.052055,-0.002136,0.14458,0.024784,-0.173743,-0.503418,0.883977,-0.229678,-0.381987,0.731508,0.226903,-0.351498,0.788838,0.188217,-0.514576,0.854399,0.05165,-0.188059,-0.01249,1.172442,-3.024052,2.962637,-1.049666,-2.703695,1.785245,0.035592,-0.482477,0.484326
-0.048846,-0.01715,0.060607,-0.062597,0.214423,0.00924,-0.171006,-0.507352,0.881868,-0.203141,-0.443911,0.788839,0.210246,-0.414901,0.819051,0.19052,-0.527349,0.866937,0.129079,-0.215668,-0.13394,1.288451,-2.983663,2.63361,-0.793934,-3.43699,1.112776,0.087263,-0.702693,0.667892
-0.037539,-0.027017,0.02103,0.186223,-0.022882,-0.02694,-0.169697,-0.511489,0.876992,-0.178044,-0.509867,0.841377,0.195053,-0.483931,0.830832,0.190578,-0.54313,0.879446,0.045051,0.361817,0.53246,1.033304,-2.351071,2.217497,-0.768246,-3.591936,3.790934,-0.409049,1.526003,-2.942683
0.005706,-0.042276,-0.01404,0.053354,-0.010065,-0.017784,-0.167126,-0.503331,0.882152,-0.17045,-0.54103,0.888701,0.188274,-0.512983,0.870762,0.179216,-0.513473,0.837283,-0.096179,0.569102,-0.478679,-0.100849,0.312804,0.03254,-0.079877,0.263738,0.163796,0.045128,1.700139,-2.128123
0.022885,-0.036584,-0.033902,0.01236,-0.080916,0.03031,-0.175779,-0.481872,0.855807,-0.170861,-0.535449,0.885,0.187899,-0.51064,0.871443,0.187013,-0.46316,0.7832,-0.69254,1.569583,-2.18839,0.011451,0.25245,-0.275304,0.039843,0.107374,-0.011444,0.685507,2.74681,-2.775857
0.027729,-0.025236,-0.044231,-0.026333,-0.087201,0.022687,-0.191361,-0.440371,0.802235,-0.169894,-0.529459,0.878668,0.188807,-0.508071,0.87122,0.203021,-0.410255,0.727424,-0.920018,2.345322,-2.815685,0.041292,0.33606,-0.344771,0.037627,0.139157,-0.016417,0.941096,2.658151,-2.929596
0.029061,-0.014828,-0.048407,-0.023221,-0.111091,0.017129,-0.213565,-0.391343,0.747558,-0.170001,-0.520949,0.870082,0.188744,-0.504985,0.871835,0.225768,-0.351542,0.665863,-1.117359,2.618929,-2.834263,-0.021668,0.407138,-0.435755,0.028177,0.132684,0.002806,1.114028,2.589314,-2.629945
0.025307,0.000784,-0.041272,0.035131,-0.108029,0.01357,-0.237411,-0.339168,0.700075,-0.170659,-0.513437,0.86219,0.187917,-0.502231,0.872195,0.247345,-0.306761,0.61635,-1.199112,2.518082,-1.88394,-0.061086,0.354544,-0.359855,-0.058656,0.121487,0.012842,0.998138,1.854064,-2.222788
0.016238,0.012179,-0.024134,-0.021961,-0.073009,0.008767,-0.260159,-0.296687,0.674143,-0.172588,-0.506746,0.855481,0.186311,-0.50025,0.873135,0.264182,-0.274956,0.581422,-0.897531,1.805123,-0.880822,-0.018845,0.238005,-0.249132,-0.022235,0.058606,0.070118,0.703272,0.845594,-0.884853
0.011513,0.02415,-0.005321,0.054216,-0.072818,-0.003617,-0.273687,-0.271198,0.673429,-0.173675,-0.503122,0.851815,0.185257,-0.499925,0.874856,0.271527,-0.269647,0.576935,-0.50123,0.726557,0.739892,-0.103498,0.147954,-0.135899,-0.092571,-0.007057,0.106752,0.025421,-0.114843,0.290003
0.002888,0.035238,0.013904,0.022084,-0.042217,-0.015635,-0.278142,-0.268247,0.698637,-0.175695,-0.501379,0.850176,0.183504,-0.501076,0.877561,0.265313,-0.282581,0.597754,0.00891,-0.359036,1.660299,-0.107849,0.033646,-0.02724,-0.093893,-0.093721,0.157176,-0.592558,-1.088368,1.640397
-0.005406,0.047668,0.031475,0.021703,-0.004332,-0.024934,-0.273457,-0.284724,0.737019,-0.176892,-0.503108,0.851765,0.182343,-0.503831,0.880506,0.247449,-0.31856,0.643685,0.332965,-1.280218,2.232124,-0.113207,-0.109582,0.10923,-0.086347,-0.155032,0.158365,-1.165497,-2.017528,2.507922
-0.019258,0.061231,0.047868,-0.082145,0.074021,-0.032133,-0.263302,-0.319512,0.781345,-0.178599,-0.506274,0.854503,0.180928,-0.507928,0.884119,0.220802,-0.364153,0.701591,0.671167,-2.046972,1.926204,-0.047356,-0.328909,0.246879,-0.027876,-0.28062,0.134849,-1.461483,-2.920292,3.536069
-0.032677,0.081165,0.062016,0.145923,0.161525,-0.019443,-0.25118,-0.366409,0.81735,-0.180575,-0.514678,0.86162,0.17877,-0.513055,0.885591,0.189968,-0.425283,0.769031,0.348515,-2.737894,1.576419,-0.236663,-0.640977,0.570805,-0.243989,-0.251587,-0.066382,-1.712803,-3.443227,3.457798
-0.049776,0.099317,0.064444,0.206821,0.281809,-0.028696,-0.245698,-0.42429,0.835637,-0.186115,-0.530737,0.875746,0.173009,-0.518303,0.881788,0.154919,-0.500367,0.836771,0.227981,-2.924281,0.206222,-0.246287,-0.93065,0.841432,-0.307235,-0.210516,-0.30741,-1.750536,-4.019125,3.117708
-0.004557,0.094261,-0.000487,-0.127321,-0.033819,0.045998,-0.23726,-0.488045,0.888845,-0.184886,-0.520872,0.855019,0.168725,-0.519388,0.884657,0.133516,-0.554528,0.888302,-0.343761,-0.611999,-0.553424,0.109647,1.441987,-1.967927,-0.046653,0.016072,0.089761,-0.094525,-0.071292,0.018776
0.03221,0.068565,-0.022319,-0.127732,-0.041819,-0.043965,-0.238241,-0.485496,0.888577,-0.195837,-0.48201,0.805285,0.175774,-0.511099,0.865274,0.13248,-0.552625,0.890119,-0.020903,0.122221,-0.054335,-0.729085,2.495308,-2.963971,0.737504,0.867287,-1.689907,-0.049661,0.046636,0.001752
0.059626,0.06525,-0.042402,-0.028346,-0.066606,-0.026124,-0.240042,-0.483075,0.887274,-0.214042,-0.429424,0.748417,0.19468,-0.481885,0.817481,0.130265,-0.550191,0.888203,-0.09389,0.158599,-0.06218,-0.925644,2.637976,-2.80895,1.021365,2.026845,-2.847711,-0.145221,0.19421,-0.186603
0.07978,0.064608,-0.050677,-0.08553,-0.115582,-0.02925,-0.242392,-0.479113,0.88616,-0.234849,-0.376256,0.689471,0.217689,-0.435871,0.761779,0.127368,-0.544788,0.883818,-0.123616,0.226802,-0.042388,-1.124204,2.814365,-3.109,1.304086,2.42089,-2.625035,-0.113464,0.343351,-0.264629
0.095625,0.067576,-0.051352,-0.033008,-0.105182,-0.016642,-0.245225,-0.474446,0.885522,-0.257838,-0.324517,0.633658,0.243606,-0.385421,0.710536,0.124643,-0.537422,0.878343,-0.15662,0.243596,-0.017264,-1.138547,2.31288,-2.489725,1.279588,2.55374,-2.334815,-0.154455,0.371635,-0.261693
0.114542,0.073403,-0.043871,-0.067437,-0.119107,-0.013011,-0.248496,-0.469389,0.885586,-0.278812,-0.283306,0.590657,0.268339,-0.338785,0.67473,0.121395,-0.529777,0.873807,-0.173522,0.246881,0.02542,-0.921897,1.836931,-1.695108,1.150083,2.02558,-1.31186,-0.136837,0.404734,-0.208435
0.130053,0.082242,-0.026729,0.027122,-0.040453,0.007834,-0.252938,-0.465098,0.886063,-0.29117,-0.262067,0.576032,0.284692,-0.306434,0.657769,0.117218,-0.523897,0.871584,-0.261129,0.205169,0.029775,-0.307514,0.29129,0.047863,0.4779,1.220761,-0.28902,-0.274835,0.206988,0.000294
0.146294,0.091665,-0.007774,-0.037457,-0.042546,0.017059,-0.258027,-0.461439,0.887066,-0.28972,-0.26583,0.58762,0.28868,-0.29464,0.668677,0.112365,-0.520519,0.873196,-0.258403,0.16133,0.084436,0.419116,-0.590994,1.145697,-0.068034,-0.02094,1.200328,-0.243531,0.138433,0.140217
0.159234,0.103391,0.012921,0.097812,0.055187,0.024365,-0.264744,-0.459047,0.888949,-0.276047,-0.294087,0.62741,0.279432,-0.305062,0.698492,0.105955,-0.51995,0.878349,-0.39201,0.109127,0.095696,0.862801,-2.097211,2.479451,-0.767974,-0.894579,1.763812,-0.385997,-0.061058,0.381487
0.171137,0.116667,0.023709,-0.01714,0.056941,0.040586,-0.271825,-0.457089,0.890508,-0.251945,-0.338929,0.677439,0.261229,-0.332717,0.741964,0.099354,-0.522149,0.88727,-0.353923,0.095553,0.082176,1.493991,-2.419315,2.684279,-1.081267,-1.835184,2.374533,-0.321773,-0.163361,0.508596
0.171787,0.135271,0.043239,0.012023,0.215764,0.024597,-0.279123,-0.455827,0.89026,-0.220228,-0.39848,0.740183,0.237375,-0.378687,0.786344,0.092445,-0.529609,0.901601,-0.396128,0.044067,-0.105073,1.585895,-3.352463,3.311176,-1.249446,-2.656692,1.991284,-0.377475,-0.549999,0.910254
0.170699,0.157685,0.054098,-0.067487,0.351131,0.00228,-0.286447,-0.454894,0.885466,-0.187791,-0.468628,0.805133,0.213191,-0.440359,0.820853,0.085368,-0.545488,0.924272,-0.373988,0.046118,-0.335767,1.548707,-3.476803,3.060441,-1.235532,-3.457647,1.399794,-0.399183,-0.968208,1.309053
0.202218,0.156452,0.009323,-0.050302,0.125021,-0.037542,-0.295272,-0.453396,0.87701,-0.160862,-0.537927,0.861148,0.187531,-0.510154,0.838968,0.075631,-0.565934,0.949669,-0.016482,0.62845,0.268416,1.260474,-2.313274,2.162125,-1.02537,-3.65776,4.138944,-0.53614,1.172104,-2.013403
0.248794,0.131861,-0.018096,-0.181207,0.049776,-0.030172,-0.291319,-0.435184,0.871027,-0.156355,-0.559967,0.899666,0.177461,-0.522395,0.86167,0.069174,-0.544326,0.9206,0.184341,1.005574,-0.679659,-0.40024,0.591706,-0.10573,-0.310931,0.230816,0.407479,0.439997,1.57358,-2.088417
0.266577,0.138679,-0.040201,-0.039262,-0.101446,0.042641,-0.296336,-0.409123,0.843702,-0.165898,-0.54696,0.89338,0.168144,-0.519008,0.869676,0.086762,-0.490533,0.860313,-0.296686,1.780657,-2.273812,-0.470345,0.721553,-0.451906,-0.410987,0.222743,0.349704,1.230443,2.898548,-3.142695
0.277908,0.147686,-0.058098,0.00433,-0.215337,0.045497,-0.30236,-0.367894,0.792753,-0.175217,-0.53014,0.882496,0.158129,-0.513594,0.878383,0.116413,-0.428773,0.790016,-0.260438,2.287387,-2.577104,-0.522656,1.023404,-0.695155,-0.556296,0.284084,0.520064,1.69388,3.451821,-3.996771
0.281696,0.164535,-0.054506,0.100809,-0.22424,0.062747,-0.307612,-0.321076,0.74316,-0.186455,-0.510057,0.868927,0.146331,-0.507925,0.889039,0.153726,-0.364095,0.714123,-0.386324,2.22996,-2.258269,-0.627245,1.026781,-0.614776,-0.643869,0.308555,0.549726,2.118717,3.114493,-3.739036
