vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,FR_Hip_pos,FR_Thigh_pos,FR_Calf_pos,FL_Hip_pos,FL_Thigh_pos,FL_Calf_pos,RR_Hip_pos,RR_Thigh_pos,RR_Calf_pos,RL_Hip_pos,RL_Thigh_pos,RL_Calf_pos,FR_Hip_vel,FR_Thigh_vel,FR_Calf_vel,FL_Hip_vel,FL_Thigh_vel,FL_Calf_vel,RR_Hip_vel,RR_Thigh_vel,RR_Calf_vel,RL_Hip_vel,RL_Thigh_vel,RL_Calf_vel,FR_Hip_pos,FR_Thigh_pos,FR_Calf_pos,FL_Hip_pos,FL_Thigh_pos,FL_Calf_pos,RR_Hip_pos,RR_Thigh_pos,RR_Calf_pos,RL_Hip_pos,RL_Thigh_pos,RL_Calf_pos
0.014833,0.000057,0.000106,-0.004801,0.004802,-0.001077,-0.376706,-0.119289,-0.467571,0.383623,-0.122239,-0.462291,-0.35441,-0.1305,-0.446379,0.358829,-0.131784,-0.443017,0.031059,0.0515,-0.020479,0.012623,0.038372,0.003321,0.000561,0.029499,0.004724,0.025641,0.024252,0.01295,-0.377038,-0.120237,-0.467398,0.383538,-0.123165,-0.462217,-0.354691,-0.131346,-0.446223,0.358732,-0.132636,-0.442931
0.014867,0.000034,0.000033,-0.003192,0.004967,-0.001749,-0.376438,-0.118477,-0.467805,0.383892,-0.121493,-0.462299,-0.354143,-0.129792,-0.44653,0.358909,-0.131082,-0.44307,0.021888,0.041872,-0.015141,-0.012232,0.050276,-0.025087,0.008099,0.029185,-0.002832,0.018702,0.025243,0.00853,-0.376747,-0.119387,-0.467573,0.383685,-0.122286,-0.462283,-0.354396,-0.130577,-0.446321,0.358802,-0.131836,-0.442967
0.014886,0.000013,0.000005,0.000114,0.001754,0.000806,-0.376209,-0.11778,-0.468055,0.38408,-0.120819,-0.462313,-0.353958,-0.129166,-0.446705,0.358993,-0.130451,-0.443115,0.016074,0.025189,-0.003802,0.004067,0.024473,0.00916,0.017828,0.030859,-0.011199,0.007958,0.021443,0.006741,-0.376487,-0.118591,-0.467811,0.38396,-0.121505,-0.462285,-0.35418,-0.129912,-0.446424,0.35886,-0.131096,-0.443015
0.014835,0.000012,0.000037,0.004523,0.000767,-0.000792,-0.376127,-0.117311,-0.468082,0.384005,-0.120387,-0.462269,-0.353979,-0.128734,-0.446764,0.358946,-0.129994,-0.443171,0.020078,0.034673,-0.014883,-0.029425,0.030274,-0.020333,-0.022794,0.010552,0.009155,-0.009893,0.019005,-0.003768,-0.376275,-0.117863,-0.468057,0.384281,-0.120842,-0.462305,-0.35393,-0.129283,-0.446592,0.358977,-0.130471,-0.443081
0.01479,0.000002,0.000073,0.001501,0.001648,0.000068,-0.376006,-0.116854,-0.468188,0.383991,-0.120002,-0.462223,-0.353877,-0.128283,-0.446966,0.358988,-0.129642,-0.443197,0.029477,0.033547,-0.029232,0.002094,0.018116,0.0054,-0.006017,0.014298,-0.001059,-0.031156,0.035707,-0.037704,-0.376172,-0.117421,-0.468094,0.384016,-0.120408,-0.462283,-0.354017,-0.128842,-0.446682,0.358922,-0.130056,-0.443104
0.014755,-0.000013,0.000074,-0.002101,0.002781,-0.001026,-0.375858,-0.116475,-0.468331,0.384118,-0.119656,-0.462175,-0.353814,-0.127917,-0.447148,0.359089,-0.129284,-0.443247,-0.003832,0.010512,0.002116,0.025814,0.009071,0.013207,0.025885,0.024763,-0.023585,0.029764,0.003628,0.012834,-0.376049,-0.116947,-0.468183,0.384028,-0.120047,-0.462213,-0.353918,-0.128385,-0.446882,0.359004,-0.129703,-0.443109
0.014729,-0.000035,0.000059,0.000048,0.002036,-0.002049,-0.375665,-0.116111,-0.468547,0.384272,-0.11933,-0.462186,-0.353778,-0.127625,-0.447302,0.359175,-0.128943,-0.443362,-0.003667,0.011042,-0.001269,-0.006036,0.022278,-0.008899,-0.021324,0.00218,0.006448,0.01692,0.009398,0.004279,-0.375857,-0.116508,-0.468366,0.384145,-0.119653,-0.462193,-0.353842,-0.127997,-0.447056,0.359052,-0.12931,-0.443198
0.014663,-0.000042,-0.00001,-0.001489,0.001269,-0.001253,-0.375442,-0.115918,-0.468606,0.384351,-0.119126,-0.462167,-0.353601,-0.127385,-0.447489,0.359277,-0.128701,-0.443494,0.002878,0.007941,0.001034,0.002351,0.007114,0.003268,-0.00462,0.00127,0.000343,-0.004133,0.009361,-0.008048,-0.375687,-0.116153,-0.468568,0.384341,-0.11934,-0.462161,-0.35381,-0.127689,-0.447227,0.359153,-0.128955,-0.443321
0.014577,-0.000059,0.000022,0.00486,0.000035,-0.00016,-0.37526,-0.115659,-0.468782,0.384417,-0.118959,-0.462094,-0.353581,-0.127122,-0.447759,0.359343,-0.12849,-0.443635,0.021825,0.016642,-0.019752,0.008229,-0.001782,0.011736,0.010673,0.013585,-0.01607,-0.008056,0.00763,-0.004745,-0.375496,-0.115965,-0.468602,0.384403,-0.119181,-0.462174,-0.353624,-0.127454,-0.447396,0.359282,-0.128768,-0.44343
0.014427,-0.000065,0.000081,-0.000469,0.000539,-0.001473,-0.375094,-0.115636,-0.468799,0.384311,-0.118989,-0.461958,-0.353645,-0.127057,-0.447979,0.359397,-0.128418,-0.443751,0.000752,-0.004059,0.004749,0.015154,-0.010985,0.01566,0.039337,0.017045,-0.043891,-0.019699,0.006769,-0.021156,-0.375196,-0.115693,-0.468741,0.384548,-0.118955,-0.462074,-0.353549,-0.127168,-0.447666,0.359528,-0.128494,-0.443543
0.014307,-0.000084,0.000044,0.000908,-0.000843,-0.001252,-0.374881,-0.115653,-0.468871,0.384407,-0.119004,-0.461896,-0.353616,-0.127028,-0.448209,0.359597,-0.128397,-0.443902,-0.005686,-0.004772,0.002931,-0.021404,0.01298,-0.022683,-0.02117,-0.006836,0.004688,-0.028939,0.02334,-0.041201,-0.375142,-0.115689,-0.468805,0.384294,-0.118975,-0.462008,-0.353675,-0.127123,-0.447887,0.359366,-0.128448,-0.443691
0.014214,-0.000107,-0.000014,0.001053,-0.001066,0.000418,-0.374572,-0.115662,-0.469087,0.384602,-0.119018,-0.461878,-0.353513,-0.127015,-0.448501,0.359798,-0.128332,-0.444104,0.010857,-0.004425,0.000175,-0.021944,0.004266,-0.008666,-0.009513,-0.007749,-0.000639,-0.035799,0.017781,-0.043328,-0.374845,-0.115707,-0.468823,0.384369,-0.11903,-0.461835,-0.353723,-0.127079,-0.448139,0.359704,-0.128415,-0.443822
0.014081,-0.000118,-0.000034,-0.001019,-0.000915,-0.001116,-0.374421,-0.115804,-0.469091,0.38459,-0.119213,-0.46182,-0.353527,-0.127121,-0.448719,0.35991,-0.128462,-0.444274,0.002157,-0.006699,0.001208,-0.015418,0.005183,-0.011697,0.021637,0.008111,-0.023197,0.023989,-0.011906,0.008237,-0.374657,-0.115642,-0.469149,0.384738,-0.119011,-0.461851,-0.353586,-0.127066,-0.448416,0.359774,-0.128334,-0.44405
0.013947,-0.000123,0.000004,0.001347,-0.001365,-0.001169,-0.374313,-0.116011,-0.469133,0.384548,-0.119399,-0.461747,-0.353615,-0.127238,-0.448938,0.359957,-0.128543,-0.444461,-0.003988,-0.01227,0.007891,-0.020695,-0.0001,-0.008088,-0.021344,-0.017607,0.005665,0.013435,-0.012989,0.002584,-0.374439,-0.1159,-0.469028,0.38464,-0.119212,-0.461784,-0.353631,-0.127178,-0.448602,0.359989,-0.12844,-0.444226
0.013825,-0.000139,-0.000007,0.000934,0.000151,-0.001714,-0.374167,-0.116207,-0.469181,0.384597,-0.119646,-0.461675,-0.353608,-0.127385,-0.44919,0.360104,-0.128726,-0.444628,-0.006071,-0.010361,0.002545,-0.023249,0.008312,-0.024292,0.010063,0.000477,-0.012791,-0.017374,0.00721,-0.020246,-0.374398,-0.115999,-0.469211,0.384681,-0.119387,-0.461732,-0.353715,-0.127293,-0.448864,0.359973,-0.128569,-0.444386
0.013693,-0.000141,0.000004,-0.00125,-0.001322,-0.000084,-0.374061,-0.116443,-0.469198,0.384578,-0.119892,-0.461605,-0.353698,-0.127554,-0.44938,0.360238,-0.1289,-0.444764,-0.003395,-0.012575,0.010402,0.010761,-0.014427,0.012857,-0.01862,-0.01283,0.003429,0.033901,-0.019586,0.011848,-0.374168,-0.116221,-0.469155,0.384596,-0.119613,-0.461634,-0.353698,-0.127398,-0.449092,0.36012,-0.128668,-0.444578
0.013564,-0.000141,0.000014,0.000623,-0.001349,-0.000043,-0.373952,-0.116675,-0.469203,0.384493,-0.120141,-0.461572,-0.353701,-0.127691,-0.449632,0.360255,-0.12906,-0.44498,-0.005476,-0.013302,0.006932,0.009815,-0.014193,0.010965,0.010992,0.000762,-0.013109,0.016523,-0.013799,0.005922,-0.374115,-0.116481,-0.46921,0.384609,-0.119867,-0.461644,-0.353682,-0.127588,-0.449319,0.36015,-0.128875,-0.44476
0.013436,-0.000142,0.000029,-0.000148,0.001047,-0.000952,-0.373851,-0.116929,-0.469211,0.384398,-0.120391,-0.461548,-0.353784,-0.127896,-0.449808,0.360329,-0.129249,-0.44515,-0.008097,-0.012407,0.007223,0.009244,-0.013623,0.008761,-0.01129,-0.015168,0.001791,-0.01895,0.002146,-0.021739,-0.373875,-0.116652,-0.46921,0.384532,-0.120091,-0.461581,-0.353752,-0.12771,-0.449543,0.360382,-0.12903,-0.444925
0.013322,-0.000145,0.000009,-0.000432,-0.001017,-0.001083,-0.373719,-0.117155,-0.469228,0.384365,-0.12063,-0.461537,-0.35382,-0.128076,-0.449996,0.360451,-0.129452,-0.445298,-0.003218,-0.013407,0.00617,-0.00075,-0.009396,0.003381,0.03433,0.01383,-0.040992,0.020772,-0.014532,0.007785,-0.373891,-0.116977,-0.469213,0.38445,-0.120359,-0.461552,-0.353856,-0.127973,-0.449703,0.360286,-0.129228,-0.445116
0.013217,-0.00014,0.00001,0.000651,0.001544,-0.000943,-0.373635,-0.117403,-0.469231,0.384323,-0.120901,-0.461513,-0.35381,-0.128265,-0.450189,0.36047,-0.129647,-0.445482,-0.00691,-0.010735,0.005394,-0.017522,0.000816,-0.011095,0.000239,-0.008359,-0.004573,-0.010312,-0.003662,-0.010382,-0.373648,-0.1171,-0.469284,0.384529,-0.120555,-0.461477,-0.353837,-0.128038,-0.449968,0.360583,-0.129365,-0.445242
0.013112,-0.000136,0.000005,0.001677,-0.000848,-0.000436,-0.373533,-0.117635,-0.469221,0.384278,-0.121168,-0.461462,-0.35386,-0.128453,-0.45033,0.360566,-0.129884,-0.445592,-0.00226,-0.009914,0.002471,0.011094,-0.013297,0.011724,-0.022005,-0.01388,0.006972,0.024164,-0.016551,0.01172,-0.373707,-0.117431,-0.469219,0.384379,-0.120925,-0.461487,-0.353898,-0.128309,-0.450094,0.360497,-0.12968,-0.445408
0.013024,-0.000147,-0.000001,-0.002188,0.002593,-0.000661,-0.373408,-0.117877,-0.469258,0.384233,-0.121364,-0.461463,-0.353823,-0.128652,-0.450521,0.360547,-0.13002,-0.445785,0.002382,-0.009307,0.001481,0.013249,-0.013122,0.007822,0.026444,0.001118,-0.021567,-0.000075,-0.009104,-0.004104,-0.37361,-0.117611,-0.469123,0.384302,-0.121162,-0.461528,-0.353757,-0.128375,-0.450309,0.360722,-0.129901,-0.44552
0.012928,-0.000149,0.000031,-0.000694,-0.000524,-0.000415,-0.37333,-0.118129,-0.469254,0.384115,-0.121617,-0.461426,-0.353854,-0.128849,-0.450667,0.360601,-0.130264,-0.445854,0.008647,-0.005566,-0.000624,-0.008056,-0.004482,-0.001201,-0.004268,-0.009018,0.000317,0.021993,-0.015274,0.00998,-0.373449,-0.117905,-0.469255,0.384265,-0.121356,-0.461466,-0.35388,-0.12869,-0.450433,0.360595,-0.130052,-0.445701
0.012868,-0.000151,0,0.001459,0.001122,-0.00035,-0.373235,-0.118348,-0.469284,0.384161,-0.121846,-0.461418,-0.353859,-0.129071,-0.450762,0.360617,-0.130445,-0.446012,0.015469,-0.002368,-0.00576,-0.02807,0.004148,-0.020883,-0.015035,-0.016008,0.005778,-0.010494,-0.004273,-0.007421,-0.373418,-0.118138,-0.469257,0.384139,-0.121626,-0.461326,-0.354038,-0.128872,-0.450611,0.360602,-0.130238,-0.445787
0.012777,-0.000155,-0.000007,-0.001075,-0.003555,-0.000712,-0.373143,-0.118454,-0.469272,0.384055,-0.121926,-0.461428,-0.353859,-0.12914,-0.450915,0.36064,-0.130492,-0.446159,0.003381,0.008651,0.002708,0.002775,0.006159,0.004944,-0.017956,0.006244,0.001952,0.016525,0.00838,-0.001021,-0.373261,-0.118321,-0.469311,0.384297,-0.121826,-0.461438,-0.353814,-0.129083,-0.45071,0.36066,-0.130447,-0.445956
0.012631,-0.000171,-0.000056,-0.001469,-0.000352,-0.001241,-0.37295,-0.118491,-0.469282,0.384105,-0.121948,-0.461371,-0.353854,-0.129117,-0.45114,0.360806,-0.130451,-0.446365,-0.005836,-0.004724,0.006869,0.009605,-0.001491,0.007055,-0.017555,-0.007566,0.003987,0.020421,-0.003404,0.003238,-0.373194,-0.118531,-0.469305,0.384142,-0.12205,-0.461368,-0.353846,-0.129204,-0.450891,0.360717,-0.130644,-0.446006
0.012527,-0.00018,0.000012,-0.000476,0.000331,-0.000185,-0.372846,-0.118371,-0.469418,0.384045,-0.121863,-0.46134,-0.353911,-0.128955,-0.45142,0.360787,-0.130288,-0.446566,0.017727,0.007759,-0.008619,0.005261,-0.002166,0.00497,0.014182,0.007454,-0.011877,0.000247,0.002196,-0.003094,-0.372914,-0.11831,-0.469367,0.384148,-0.121799,-0.461397,-0.353829,-0.128998,-0.451097,0.360765,-0.130317,-0.446337
0.012469,-0.000184,0.000003,0.001036,0.001049,-0.00013,-0.37278,-0.118416,-0.469445,0.384021,-0.121917,-0.461354,-0.353905,-0.128998,-0.451531,0.360832,-0.130351,-0.446656,0.022966,0.006935,-0.011638,-0.015394,0.001181,-0.002602,-0.009678,-0.008345,0.003336,0.020376,-0.015621,0.012247,-0.372862,-0.118359,-0.469445,0.384088,-0.12184,-0.461259,-0.354068,-0.128971,-0.451361,0.360828,-0.130254,-0.446494
0.012446,-0.000185,-0.000001,-0.000525,0.002252,-0.000661,-0.37272,-0.11854,-0.469461,0.384004,-0.122032,-0.46135,-0.353878,-0.129155,-0.451579,0.360753,-0.13045,-0.446761,0.028549,0.011298,-0.026421,-0.024578,0.010578,-0.025162,-0.016867,-0.013824,0.011911,-0.011368,0.002233,-0.007279,-0.372789,-0.118407,-0.469468,0.384103,-0.121891,-0.46134,-0.354016,-0.129064,-0.45141,0.360779,-0.130282,-0.446672
0.012431,-0.000189,-0.000013,-0.000276,0.003725,-0.000679,-0.372641,-0.1187,-0.469465,0.383966,-0.122183,-0.461351,-0.353847,-0.129357,-0.451584,0.360713,-0.130634,-0.44679,-0.008027,-0.009354,0.007185,0.012248,-0.011545,0.009413,-0.021792,-0.019191,0.014342,0.015222,-0.016496,0.009203,-0.37274,-0.118495,-0.469459,0.384036,-0.122025,-0.461307,-0.353933,-0.129088,-0.451555,0.360794,-0.13042,-0.446698
0.01243,-0.000194,-0.000013,-0.000923,0.004344,-0.000714,-0.372538,-0.118835,-0.46953,0.383913,-0.122305,-0.461386,-0.35371,-0.129507,-0.451686,0.360631,-0.130783,-0.446857,-0.004311,-0.008317,0.003033,0.004075,-0.006791,0.001499,0.02837,0.003973,-0.017174,-0.028092,0.005772,-0.019342,-0.372709,-0.118758,-0.469466,0.384008,-0.122176,-0.461353,-0.35378,-0.129362,-0.451575,0.360651,-0.13062,-0.446764
0.012427,-0.000195,0.000006,0.001179,0.004516,-0.000841,-0.372477,-0.118966,-0.469587,0.383877,-0.12247,-0.46139,-0.353632,-0.129678,-0.451746,0.360538,-0.13098,-0.446884,-0.003387,-0.006364,0.001688,-0.018353,0.004598,-0.012512,0.004519,-0.006959,-0.001957,0.000543,-0.010749,0.002857,-0.372524,-0.118755,-0.46961,0.384069,-0.122221,-0.461348,-0.353777,-0.129461,-0.451634,0.360673,-0.130677,-0.446827
0.012418,-0.000197,0.000024,0.002824,0.002282,-0.000405,-0.372399,-0.119121,-0.469615,0.383818,-0.12266,-0.461359,-0.353576,-0.129866,-0.451778,0.360494,-0.13121,-0.446871,0.007971,-0.002036,-0.005322,0.005421,-0.010429,0.008779,-0.007359,-0.00989,0.0036,0.016853,-0.016824,0.015156,-0.372537,-0.119014,-0.469565,0.383944,-0.122516,-0.461352,-0.35372,-0.129737,-0.451648,0.360618,-0.131032,-0.446791
0.012411,-0.000201,0.000071,0.001789,0.004569,-0.001341,-0.372428,-0.11934,-0.469608,0.383724,-0.122813,-0.461358,-0.353535,-0.130088,-0.451829,0.360363,-0.131387,-0.446911,-0.010782,-0.008348,0.005822,-0.005783,-0.004031,-0.000358,-0.011606,-0.01621,0.007377,-0.02747,0.003429,-0.018452,-0.37245,-0.119202,-0.469554,0.383942,-0.12257,-0.461374,-0.353671,-0.129938,-0.451625,0.360462,-0.13107,-0.446934
0.01241,-0.0002,0.000024,-0.002166,0.002684,-0.00017,-0.372299,-0.119459,-0.469661,0.383781,-0.12296,-0.46137,-0.353461,-0.130267,-0.451848,0.360337,-0.131546,-0.446981,-0.004488,-0.007639,0.005308,0.012271,-0.00865,0.006375,-0.014995,-0.012268,0.011339,0.006027,-0.006904,0.002117,-0.372424,-0.119333,-0.469623,0.383785,-0.122831,-0.461353,-0.353522,-0.130098,-0.451767,0.360368,-0.131408,-0.446847
0.012398,-0.000205,-0.000019,-0.000474,0.003248,-0.000666,-0.372171,-0.119586,-0.469695,0.383729,-0.123068,-0.461438,-0.353391,-0.130454,-0.451859,0.360348,-0.131723,-0.447019,-0.001796,-0.007675,0.003315,0.004491,-0.006356,0.004282,-0.020807,-0.018033,0.013204,0.018926,-0.015426,0.010652,-0.372306,-0.119405,-0.469696,0.383864,-0.122925,-0.461327,-0.35347,-0.130198,-0.451854,0.360447,-0.131509,-0.446886
0.012382,-0.000211,-0.000004,-0.001035,0.002825,-0.001551,-0.372111,-0.119732,-0.469725,0.383718,-0.1232,-0.461408,-0.353303,-0.130603,-0.451954,0.360246,-0.131835,-0.447099,0.018371,0.003249,-0.008929,-0.02615,0.010306,-0.025372,0.039748,0.013925,-0.035758,-0.026292,0.008456,-0.019696,-0.372244,-0.119639,-0.469695,0.383796,-0.123077,-0.461413,-0.353358,-0.130471,-0.451834,0.360252,-0.131697,-0.447009
0.012367,-0.000222,0.000063,0.004404,0.004789,-0.00075,-0.372097,-0.119851,-0.469771,0.383626,-0.123348,-0.461373,-0.353261,-0.130719,-0.452053,0.360127,-0.132002,-0.447111,-0.010599,-0.007565,0.003921,0.00195,-0.00652,0.005733,0.024762,0.004404,-0.021167,-0.010038,-0.006976,-0.00012,-0.372212,-0.119727,-0.469749,0.383805,-0.123207,-0.461314,-0.353392,-0.130565,-0.451942,0.360227,-0.131796,-0.447039
0.012352,-0.000222,0.00007,-0.00087,0.004124,-0.000424,-0.37197,-0.11996,-0.469823,0.383618,-0.123491,-0.461328,-0.35316,-0.130875,-0.45212,0.36008,-0.132166,-0.447129,-0.003338,-0.004498,0.00069,0.014971,-0.007861,0.006976,0.017204,0.002757,-0.008673,0.009422,-0.01049,0.006822,-0.372071,-0.119857,-0.469802,0.383656,-0.123349,-0.461365,-0.353308,-0.130771,-0.45197,0.360184,-0.132026,-0.44703
0.012366,-0.000222,-0.000005,-0.003766,0.004659,-0.000336,-0.371871,-0.120041,-0.469874,0.383621,-0.123513,-0.461459,-0.353035,-0.131,-0.45214,0.36013,-0.132278,-0.447176,0.007212,-0.000307,-0.001234,0.006333,-0.004261,0.000622,0.00917,-0.004252,-0.002152,0.022758,-0.01586,0.011017,-0.371982,-0.119951,-0.469788,0.383525,-0.123503,-0.461266,-0.353278,-0.130836,-0.452075,0.360135,-0.132158,-0.447037
0.012364,-0.000221,0.000016,0.001724,0.003556,-0.001096,-0.371889,-0.120171,-0.469857,0.383587,-0.123632,-0.461447,-0.352962,-0.131131,-0.452197,0.359996,-0.132399,-0.447248,-0.010116,-0.006433,0.004898,-0.027725,0.011686,-0.025677,-0.000799,-0.006991,0.001975,-0.02835,0.008817,-0.018293,-0.371937,-0.120068,-0.469866,0.383653,-0.123528,-0.461449,-0.353137,-0.131064,-0.452027,0.360037,-0.132264,-0.447181
0.012358,-0.000222,0.000009,0.000644,0.004314,-0.00076,-0.371783,-0.12022,-0.46992,0.383516,-0.123712,-0.461489,-0.352898,-0.131241,-0.452228,0.359919,-0.132512,-0.447296,-0.004725,-0.005795,0.00379,0.004153,-0.005764,0.005274,-0.004841,-0.010817,0.002943,-0.005337,-0.005062,-0.00129,-0.371839,-0.120197,-0.469863,0.38367,-0.123644,-0.461372,-0.353098,-0.131182,-0.452074,0.35999,-0.132336,-0.447233
0.012354,-0.000221,-0.000018,-0.001303,0.001786,-0.000504,-0.371715,-0.120308,-0.46993,0.383486,-0.12376,-0.461531,-0.352822,-0.13137,-0.452255,0.359889,-0.132607,-0.447344,0.01842,0.006742,-0.007865,-0.0212,0.00874,-0.014906,-0.007645,-0.006992,0.006911,0.012953,-0.008511,0.007552,-0.371812,-0.120292,-0.469902,0.383658,-0.123652,-0.461525,-0.352952,-0.131345,-0.452091,0.35998,-0.132482,-0.447271
0.012348,-0.000224,0.000005,-0.000978,0.002862,0.000622,-0.3717,-0.120366,-0.469957,0.383443,-0.123824,-0.461533,-0.352778,-0.131447,-0.452314,0.359802,-0.1327,-0.447396,-0.003692,-0.010395,0.008885,0.006104,-0.006389,0.007658,-0.007804,-0.012577,0.007381,-0.037265,0.016792,-0.038533,-0.371773,-0.120303,-0.469949,0.383609,-0.123733,-0.461431,-0.352967,-0.131365,-0.452183,0.359898,-0.132532,-0.447291
0.012331,-0.000227,-0.000019,0.004063,0.002534,-0.001046,-0.371567,-0.1204,-0.47,0.383404,-0.123867,-0.46156,-0.352718,-0.131534,-0.452346,0.359722,-0.132756,-0.447486,-0.003947,-0.000923,-0.000753,-0.0228,0.007785,-0.012299,-0.015049,-0.007582,0.006564,-0.018089,0.003929,-0.006919,-0.371743,-0.120351,-0.469974,0.383491,-0.12383,-0.461548,-0.352746,-0.131442,-0.452266,0.359776,-0.132709,-0.447343
0.012325,-0.000235,-0.000006,0.003415,0.002796,-0.000295,-0.371519,-0.120439,-0.470062,0.383375,-0.123883,-0.461578,-0.352664,-0.131611,-0.452412,0.359659,-0.132802,-0.447533,0.014806,0.006879,-0.008239,0.003358,-0.008896,0.009632,-0.017825,-0.010729,0.008068,0.005751,-0.010933,0.006545,-0.371568,-0.120412,-0.469909,0.383441,-0.123823,-0.461561,-0.352712,-0.131502,-0.452274,0.359841,-0.132707,-0.447434
0.012309,-0.000239,0.000029,-0.000305,0.001421,-0.000923,-0.371504,-0.120501,-0.470072,0.383299,-0.12393,-0.461575,-0.352649,-0.13169,-0.452466,0.359601,-0.132896,-0.447548,-0.004609,-0.005145,0.005876,-0.021004,0.009908,-0.013815,-0.017147,-0.010413,0.011122,0.017284,-0.008017,0.010373,-0.371567,-0.120433,-0.470065,0.383411,-0.123911,-0.461586,-0.352618,-0.131598,-0.452385,0.3597,-0.132866,-0.447438
0.012303,-0.000241,-0.000006,0.002943,0.003494,0.000367,-0.371388,-0.1205,-0.470132,0.383282,-0.123949,-0.461626,-0.352589,-0.131754,-0.452493,0.359557,-0.132929,-0.447644,-0.007142,-0.003685,0.003932,0.004311,-0.007821,0.008099,-0.019875,-0.010475,0.009722,-0.040544,0.014982,-0.037499,-0.371472,-0.120505,-0.470097,0.383308,-0.123924,-0.461492,-0.352701,-0.13168,-0.452428,0.35954,-0.132834,-0.447519
0.012283,-0.000242,0.000017,-0.000653,0.001698,-0.000552,-0.371332,-0.120541,-0.470153,0.383187,-0.123963,-0.461634,-0.352539,-0.131824,-0.452554,0.359419,-0.132957,-0.44772,0.019154,0.008717,-0.008811,-0.014285,0.005891,-0.006995,-0.019907,-0.011085,0.014093,-0.004849,0.001415,-0.002718,-0.371465,-0.120543,-0.470117,0.383363,-0.123922,-0.461653,-0.352519,-0.131769,-0.452467,0.359523,-0.132912,-0.447626
0.012284,-0.000247,0.000015,-0.002367,0.002617,-0.000589,-0.371291,-0.120546,-0.470195,0.383204,-0.123983,-0.461639,-0.352423,-0.131818,-0.452655,0.359392,-0.133014,-0.447746,-0.001001,-0.010328,0.009899,0.00775,-0.00608,0.009608,0.042217,0.015062,-0.036417,0.011366,-0.008594,0.007183,-0.371388,-0.120552,-0.470162,0.383255,-0.123948,-0.461535,-0.352607,-0.131769,-0.45257,0.359445,-0.132904,-0.447654
0.012269,-0.000248,-0.000004,-0.000731,0.003135,-0.001716,-0.371142,-0.120572,-0.470229,0.383151,-0.124019,-0.461649,-0.352325,-0.131918,-0.452685,0.359365,-0.133106,-0.447764,-0.002115,-0.001567,0.001252,-0.01633,0.011309,-0.014181,0.036653,0.019416,-0.036158,0.01725,-0.007386,0.010719,-0.371298,-0.120485,-0.470252,0.383329,-0.123944,-0.461688,-0.352346,-0.131807,-0.452614,0.359476,-0.133012,-0.447692
0.012283,-0.000254,0.000044,0.004879,0.005144,-0.000323,-0.371096,-0.120522,-0.470356,0.383129,-0.124003,-0.461658,-0.352229,-0.131882,-0.452805,0.359234,-0.133095,-0.447827,-0.002196,-0.000723,-0.001577,0.00427,-0.006799,0.00815,0.015327,0.002138,-0.01043,-0.032331,0.00587,-0.017463,-0.371146,-0.120581,-0.470188,0.383127,-0.123985,-0.461597,-0.352367,-0.131865,-0.452636,0.359328,-0.133008,-0.447762
0.012277,-0.00026,-0.000012,-0.002352,0.004023,-0.000665,-0.370968,-0.120571,-0.470356,0.383138,-0.124026,-0.461675,-0.352093,-0.131999,-0.452813,0.359205,-0.133166,-0.447872,0.025798,0.013586,-0.017925,-0.015376,0.012114,-0.015833,0.018224,0.005653,-0.006921,-0.011659,0.005281,-0.007174,-0.371212,-0.120531,-0.470401,0.383169,-0.123994,-0.461649,-0.352339,-0.131946,-0.452741,0.359193,-0.133109,-0.447763
0.012296,-0.000262,0.000019,-0.000727,0.003105,-0.000193,-0.370929,-0.12056,-0.470449,0.383137,-0.124012,-0.461684,-0.351988,-0.131986,-0.452907,0.359146,-0.133191,-0.447871,-0.005233,-0.009858,0.010229,0.004739,-0.00531,0.007188,0.002829,-0.008064,0.002319,0.007859,-0.007918,0.006273,-0.37096,-0.120621,-0.470327,0.383092,-0.124007,-0.461584,-0.352275,-0.132003,-0.452739,0.35922,-0.133094,-0.44782
0.012309,-0.000264,-0.00002,-0.000912,0.003954,-0.001047,-0.370809,-0.120545,-0.470494,0.383125,-0.124026,-0.461733,-0.351875,-0.132081,-0.452908,0.359117,-0.133284,-0.44789,-0.002683,-0.00019,0.000196,-0.016763,0.012389,-0.016293,-0.001412,-0.002082,0.003148,0.013937,-0.006443,0.009031,-0.371042,-0.120575,-0.470473,0.383188,-0.124007,-0.461674,-0.352143,-0.132058,-0.452809,0.359163,-0.133218,-0.447792
0.012327,-0.000262,0.000033,0.001418,0.004334,0.000901,-0.370779,-0.120564,-0.470574,0.383067,-0.124064,-0.461722,-0.351805,-0.132129,-0.452967,0.359003,-0.133357,-0.447886,0.008992,0.001447,-0.003934,0.005946,-0.007455,0.007711,-0.003472,-0.009182,0.004229,-0.040096,0.013748,-0.035484,-0.370825,-0.120545,-0.470508,0.383156,-0.124036,-0.461714,-0.351953,-0.132124,-0.452837,0.359093,-0.133271,-0.44789
