vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,FR_hip_pos,FR_thigh_pos,FR_calf_pos,FL_hip_pos,FL_thigh_pos,FL_calf_pos,RR_hip_pos,RR_thigh_pos,RR_calf_pos,RL_hip_pos,RL_thigh_pos,RL_calf_pos,FR_hip_vel,FR_thigh_vel,FR_calf_vel,FL_hip_vel,FL_thigh_vel,FL_calf_vel,RR_hip_vel,RR_thigh_vel,RR_calf_vel,RL_hip_vel,RL_thigh_vel,RL_calf_vel
0.017303,0.014051,-0.006517,0.177166,-0.015365,-0.016964,-0.194024,-0.504696,0.877365,-0.183053,-0.474213,0.781573,0.184233,-0.494954,0.848131,0.174666,-0.56509,0.886979,-0.235041,-0.07277,0.078512,-0.96093,2.637057,-3.535996,0.649647,1.652184,-1.991302,-0.214266,0.001417,-0.01601
0.024626,0.004045,-0.019655,0.042879,-0.09905,-0.007313,-0.195611,-0.504185,0.880187,-0.199964,-0.411876,0.710468,0.205117,-0.453002,0.799855,0.173019,-0.561433,0.884517,-0.052323,0.038635,0.134897,-0.827828,2.946811,-2.954749,1.143693,2.280035,-2.663943,-0.065086,0.233674,-0.186848
0.029884,-0.001624,-0.031753,-0.056404,-0.177057,-0.013067,-0.196753,-0.502818,0.882965,-0.218225,-0.354955,0.653249,0.229382,-0.399953,0.74281,0.171976,-0.554842,0.878535,0.052514,0.146279,0.214682,-1.011674,3.100706,-3.145129,1.331264,2.517047,-2.301763,0.02247,0.48587,-0.401225
0.027028,-0.003733,-0.033319,0.041765,-0.13111,0.005288,-0.196158,-0.500676,0.886153,-0.23912,-0.298745,0.600912,0.256542,-0.347522,0.696821,0.173136,-0.545376,0.86989,-0.039023,0.085212,0.136005,-0.953029,2.076557,-1.808089,1.094938,2.503042,-2.071218,0.010075,0.421211,-0.400721
0.025685,-0.008497,-0.026161,-0.094931,-0.147048,0.002012,-0.195566,-0.498663,0.888882,-0.256358,-0.264955,0.569764,0.276761,-0.301207,0.669644,0.174009,-0.537174,0.862418,0.076087,0.092,0.117309,-0.645608,1.32816,-1.191951,0.852547,1.765875,-0.490078,0.117858,0.382204,-0.326372
0.016584,-0.009159,-0.007596,0.003667,-0.057973,0.014688,-0.194369,-0.497547,0.891291,-0.263945,-0.252747,0.564074,0.286875,-0.27562,0.671462,0.175991,-0.531172,0.857323,0.023735,0.01988,0.109961,-0.106844,-0.280207,0.663001,0.097204,0.711483,0.587549,0.032547,0.169195,-0.128362
0.011552,-0.011541,0.007975,-0.075292,-0.05957,0.018216,-0.193552,-0.497599,0.89376,-0.259911,-0.268679,0.588445,0.282749,-0.273865,0.699023,0.177131,-0.528615,0.855867,0.061789,-0.018389,0.123102,0.481086,-1.031361,1.547115,-0.396374,-0.539209,1.873167,0.088635,0.085934,-0.023767
-0.001406,-0.012248,0.024891,0.054718,0.039178,0.02701,-0.192761,-0.499001,0.896326,-0.245123,-0.300288,0.634596,0.268254,-0.297065,0.741325,0.178428,-0.528607,0.856747,-0.023932,-0.108279,0.086544,0.876322,-2.17623,2.861289,-0.974393,-1.506289,1.965377,-0.008068,-0.140379,0.154587
-0.015795,-0.016546,0.03961,-0.055609,0.106071,0.018937,-0.192417,-0.501477,0.897139,-0.223929,-0.350654,0.695045,0.24656,-0.338288,0.785408,0.178761,-0.533671,0.862124,0.061843,-0.124353,-0.037024,1.158743,-2.679082,3.006044,-0.992405,-2.411545,2.074616,0.05522,-0.385443,0.397111
-0.03933,-0.019722,0.053667,-0.009944,0.269302,0.018992,-0.19138,-0.504919,0.894105,-0.198206,-0.415458,0.762601,0.225329,-0.395806,0.820039,0.179648,-0.545807,0.873634,0.009383,-0.17158,-0.263252,1.277603,-3.589747,3.338807,-0.996468,-2.984434,1.134276,-0.005683,-0.781053,0.737346
-0.054229,-0.023004,0.049176,-0.087862,0.300998,-0.009604,-0.189508,-0.50864,0.887082,-0.172901,-0.484786,0.817411,0.208589,-0.463428,0.836544,0.180468,-0.56404,0.890222,0.108806,-0.168418,-0.392778,1.088061,-2.948164,1.964282,-0.643076,-3.342927,0.394347,0.055403,-0.900584,0.800371
0.001441,-0.019666,-0.035064,-0.023935,-0.092777,-0.028247,-0.18762,-0.501714,0.888708,-0.15497,-0.551501,0.910629,0.197671,-0.514248,0.881853,0.173023,-0.543494,0.855815,0.025745,0.566237,-0.207779,0.031434,-0.700526,-0.990795,0.00844,0.331543,0.247826,0.022363,1.731744,-2.166024
0.029503,-0.008169,-0.052963,0.033515,-0.112507,0.028128,-0.194419,-0.479267,0.864972,-0.15581,-0.540842,0.899887,0.197095,-0.510241,0.884466,0.182662,-0.485702,0.790326,-0.616041,1.578431,-2.183012,-0.045418,0.373157,-0.421908,0.006472,0.133933,-0.050147,0.817976,3.206589,-3.434196
0.02677,0.000589,-0.054711,-0.001201,-0.041145,0.021228,-0.20918,-0.435879,0.805095,-0.156009,-0.534962,0.892731,0.197131,-0.506797,0.882037,0.202206,-0.423988,0.723619,-0.797911,2.361277,-3.064841,0.009526,0.24646,-0.305069,-0.004088,0.164941,-0.150925,1.061124,2.81826,-3.146379
0.027182,0.008226,-0.055754,0.040868,-0.090254,0.026329,-0.229612,-0.384963,0.744894,-0.157103,-0.528062,0.885016,0.196103,-0.503022,0.879837,0.227511,-0.360665,0.656329,-1.033148,2.464735,-2.758583,-0.057659,0.344307,-0.393313,-0.053975,0.171999,-0.080643,1.257963,2.884026,-2.890663
0.026047,0.014375,-0.050653,-0.002713,-0.092935,-0.053301,-0.24764,-0.331708,0.693786,-0.158769,-0.519771,0.87622,0.196699,-0.499933,0.878275,0.251846,-0.311281,0.60568,-0.772164,2.439964,-1.888268,-0.067957,0.377471,-0.405261,0.002511,0.137523,-0.047337,1.064159,1.921967,-2.106889
0.021047,0.016972,-0.035872,0.054164,-0.107006,-0.122688,-0.262247,-0.289001,0.669108,-0.162465,-0.511038,0.867796,0.196119,-0.497353,0.877879,0.269615,-0.276623,0.570059,-0.509699,1.623055,-0.660642,-0.200543,0.381335,-0.357109,-0.030701,0.092285,0.002425,0.603683,1.155267,-1.007483
0.016722,0.018981,-0.012744,0.077183,-0.093539,-0.220387,-0.265529,-0.265946,0.670381,-0.166907,-0.504167,0.862111,0.19739,-0.496624,0.878135,0.276107,-0.270556,0.56846,0.004202,0.477824,0.940805,-0.3019,0.330232,-0.22139,-0.00819,0.033593,0.061748,-0.012376,-0.037797,0.338442
0.007985,0.017035,0.009698,0.00629,-0.059969,-0.309659,-0.259158,-0.269807,0.699808,-0.172991,-0.498374,0.858407,0.198745,-0.497518,0.879786,0.26976,-0.281957,0.592896,0.52726,-0.761829,1.734561,-0.311619,0.230065,-0.114605,0.075012,-0.083673,0.101409,-0.533301,-0.950322,1.800748
-0.003992,0.019803,0.033563,0.020238,0.028969,-0.368198,-0.242536,-0.294503,0.739057,-0.178554,-0.496912,0.858972,0.201937,-0.500378,0.880889,0.254383,-0.319102,0.644107,0.751264,-1.741314,2.152339,-0.351683,-0.025396,0.154107,0.131398,-0.156849,0.009281,-0.854616,-2.078396,2.668259
-0.021821,0.02073,0.054572,-0.057297,0.160399,-0.412802,-0.226235,-0.340116,0.782453,-0.185763,-0.499531,0.863775,0.204833,-0.504659,0.880852,0.236279,-0.367006,0.704687,0.812885,-2.464453,1.64261,-0.339816,-0.38014,0.413908,0.183486,-0.296836,-0.111621,-0.917198,-3.032096,3.542678
-0.037477,0.024578,0.067323,0.091897,0.206693,-0.41129,-0.213115,-0.399293,0.813741,-0.192613,-0.50899,0.874639,0.208171,-0.510243,0.877907,0.220488,-0.427664,0.768343,0.287183,-3.195642,1.288181,-0.459868,-0.565415,0.635038,0.107841,-0.27745,-0.228208,-0.621935,-2.711886,2.576769
-0.07457,0.03806,0.093427,0.368664,0.469788,-0.445682,-0.213393,-0.471017,0.827654,-0.203514,-0.526272,0.892322,0.208598,-0.516661,0.869823,0.208706,-0.48809,0.821112,-0.684516,-3.9383,-0.034365,-0.762315,-1.292449,1.371075,-0.079637,-0.267818,-0.72912,-0.794706,-3.869145,3.093792
-0.028767,0.003667,0.013776,-0.091061,0.038338,-0.634435,-0.205644,-0.521354,0.875481,-0.215473,-0.496094,0.839941,0.221593,-0.516497,0.866179,0.194715,-0.549053,0.887322,0.626844,0.428792,0.408264,-0.801757,1.9748,-2.414931,0.72308,0.206011,-0.689134,-0.512354,-0.233967,0.473471
-0.001978,-0.007515,-0.006319,0.039693,-0.014566,-0.723967,-0.197924,-0.51915,0.880859,-0.237148,-0.45209,0.791903,0.238802,-0.5009,0.831884,0.182038,-0.554886,0.893993,0.285803,0.050099,0.229468,-1.212915,2.218738,-2.395219,0.977367,1.270839,-2.286271,-0.6205,-0.327817,0.152323
0.010556,-0.015131,-0.028514,-0.040553,-0.123237,-0.797713,-0.190022,-0.516776,0.886891,-0.264127,-0.397463,0.73286,0.263374,-0.464766,0.779263,0.169821,-0.558032,0.894036,0.430965,0.154827,0.323962,-1.310091,2.770553,-2.866828,1.292273,2.037539,-2.634158,-0.554304,-0.042998,-0.103389
0.016985,-0.021444,-0.040305,-0.027617,-0.140923,-0.859981,-0.180952,-0.51294,0.894025,-0.292855,-0.34358,0.675662,0.290038,-0.415921,0.72452,0.157422,-0.557867,0.890407,0.452814,0.203441,0.342838,-1.399439,2.331396,-2.656526,1.271009,2.49681,-2.374475,-0.590642,0.051921,-0.247459
0.0179,-0.02408,-0.044317,-0.090452,-0.151184,-0.909391,-0.170216,-0.508119,0.90134,-0.318943,-0.297711,0.622749,0.315463,-0.365104,0.68461,0.145555,-0.556481,0.885023,0.531176,0.234448,0.352137,-1.063208,1.842766,-2.109137,1.062883,2.265235,-1.533491,-0.571549,0.024613,-0.230375
0.016536,-0.026241,-0.036066,-0.052115,-0.103414,-0.960862,-0.159377,-0.503618,0.90904,-0.33667,-0.273,0.592486,0.331113,-0.323107,0.664299,0.13221,-0.557662,0.881699,0.53144,0.188787,0.359207,-0.543294,0.594772,-0.872519,0.471499,1.656731,-0.291218,-0.639163,-0.134428,-0.086235
0.009925,-0.024495,-0.021944,0.021953,-0.033107,-0.994613,-0.148082,-0.499699,0.917056,-0.336975,-0.269629,0.588425,0.332212,-0.29995,0.673845,0.118726,-0.56163,0.880959,0.465927,0.124428,0.371803,0.348135,-0.766828,0.902657,-0.427078,0.60752,0.848041,-0.719389,-0.355172,0.092257
0.004981,-0.025803,-0.011817,-0.035208,-0.015638,-1.009113,-0.13758,-0.496966,0.924955,-0.320541,-0.294968,0.615232,0.316082,-0.298495,0.705122,0.103786,-0.570434,0.884798,0.500077,0.120638,0.369909,1.251753,-1.593205,1.6702,-1.122811,-0.409916,1.959853,-0.726827,-0.495497,0.254122
-0.008442,-0.022847,0.002659,0.089453,0.094676,-1.010958,-0.127525,-0.495336,0.932627,-0.285879,-0.339447,0.662618,0.284613,-0.31826,0.751818,0.08827,-0.583042,0.89187,0.39274,0.043926,0.31826,1.972768,-2.912215,2.934967,-1.869227,-1.280663,2.215442,-0.811435,-0.753686,0.473724
-0.021689,-0.022115,0.005879,-0.025409,0.132955,-0.975422,-0.11855,-0.494465,0.937996,-0.235736,-0.405674,0.724176,0.241626,-0.35278,0.802797,0.072494,-0.600597,0.90342,0.462507,0.042406,0.167135,2.872274,-3.375961,3.035529,-2.205406,-1.96118,2.501337,-0.678802,-0.929562,0.628107
-0.055323,-0.019193,0.01532,-0.093912,0.372797,-0.877643,-0.108541,-0.493882,0.937299,-0.163217,-0.493586,0.8035,0.19067,-0.399669,0.849139,0.059902,-0.625,0.920848,0.492475,0.053341,-0.298758,4.136042,-5.29083,4.680499,-2.592815,-2.470388,1.82118,-0.528614,-1.457271,1.134647
-0.101919,-0.021742,0.017269,-0.605498,0.599792,-0.769675,-0.093551,-0.492289,0.925063,-0.065866,-0.61513,0.907972,0.140332,-0.458429,0.878797,0.054657,-0.661716,0.950009,0.946264,0.189568,-0.986955,5.627064,-6.83503,5.773512,-2.225083,-3.133722,0.819183,0.021857,-2.087064,1.823846
0.016964,-0.017824,-0.01596,0.04874,0.196631,-0.990999,-0.094111,-0.471538,0.915013,-0.063262,-0.637768,0.934127,0.121593,-0.490564,0.917341,0.029041,-0.646222,0.880201,-0.071745,1.42627,-1.400733,-0.981166,0.524333,-0.113857,0.734737,0.153779,-0.878005,-0.607335,1.309227,-3.64219
0.043711,-0.019536,-0.031507,-0.00893,-0.010973,-0.873978,-0.10626,-0.433392,0.870216,-0.077293,-0.627973,0.929522,0.131936,-0.48921,0.903717,0.034956,-0.589979,0.783473,-1.005437,2.261241,-2.840816,-0.668813,0.687159,-0.438842,0.470563,0.047173,-0.469588,0.88987,3.424924,-4.680787
0.058509,-0.014234,-0.047549,-0.040837,-0.149674,-0.943452,-0.130852,-0.375811,0.804687,-0.090668,-0.608857,0.915621,0.141405,-0.487571,0.897373,0.05889,-0.510101,0.688178,-1.236695,3.053429,-3.220778,-0.681285,1.066542,-0.841426,0.470213,0.083084,-0.240654,1.297069,3.752914,-4.128262
0.062127,-0.013362,-0.049844,0.050951,-0.231579,-0.968113,-0.162285,-0.313425,0.742321,-0.106658,-0.583599,0.896518,0.149593,-0.485037,0.894053,0.092379,-0.422192,0.599643,-1.572138,2.928174,-2.977691,-0.834042,1.241265,-0.935801,0.39005,0.103639,-0.137781,1.742413,4.077932,-3.728512
0.058368,-0.006795,-0.038659,-0.00947,-0.190944,-1.027621,-0.192018,-0.255548,0.685529,-0.123647,-0.558872,0.87823,0.158464,-0.483476,0.891525,0.130265,-0.349119,0.537522,-1.265955,2.491312,-2.249795,-0.816341,1.116525,-0.799486,0.449557,0.044544,-0.126315,1.814287,2.953022,-2.372313
0.054226,-0.001464,-0.017841,0.052105,-0.176571,-1.052931,-0.217282,-0.21563,0.653317,-0.1429,-0.536441,0.863257,0.166592,-0.482946,0.889541,0.168176,-0.29389,0.49837,-0.981009,1.385497,-0.974923,-0.940373,0.98205,-0.619484,0.391496,-0.01576,-0.074346,1.693778,2.060923,-1.100965
0.050911,0.00522,0.008775,0.028421,-0.112989,-1.07108,-0.231355,-0.199917,0.646481,-0.162498,-0.519002,0.853738,0.174809,-0.484315,0.888316,0.200292,-0.269238,0.495034,-0.372619,0.169939,0.319833,-0.947976,0.735944,-0.35254,0.403046,-0.11432,-0.044667,1.348001,0.548807,0.504753
0.044914,0.011734,0.031627,0.05075,-0.074631,-1.070377,-0.23459,-0.210712,0.66518,-0.183113,-0.505764,0.848797,0.182639,-0.4874,0.887927,0.224736,-0.267424,0.517384,0.068304,-1.082027,1.272916,-0.985323,0.527339,-0.131006,0.363554,-0.184708,-0.000374,1.012761,-0.339879,1.579903
0.033992,0.024438,0.059553,0.109541,0.035214,-1.039015,-0.232154,-0.246281,0.694066,-0.203591,-0.499286,0.85044,0.189669,-0.49214,0.887338,0.243745,-0.288247,0.562749,0.085656,-2.246791,1.462991,-1.020574,0.085816,0.250281,0.23874,-0.286,-0.077852,0.789272,-1.436695,2.543962
0.020629,0.036042,0.078037,0.068275,0.135058,-1.00507,-0.229493,-0.302364,0.721769,-0.223657,-0.499469,0.857966,0.196107,-0.498387,0.885829,0.261071,-0.320847,0.618216,0.086729,-3.079008,1.112901,-0.946671,-0.245743,0.532514,0.27828,-0.362009,-0.154747,0.801071,-1.897407,2.916396
0.000163,0.059055,0.102083,0.217007,0.331483,-0.955377,-0.229649,-0.374454,0.740278,-0.242297,-0.507688,0.872085,0.202583,-0.5061,0.881897,0.279798,-0.360719,0.675499,-0.497928,-4.025963,0.61321,-1.042935,-0.946607,1.076939,-0.002785,-0.479758,-0.462059,0.692923,-2.632325,3.182943
-0.009447,0.069999,0.09399,-0.409559,0.103802,-0.928122,-0.245422,-0.466515,0.746007,-0.262989,-0.527933,0.89247,0.205798,-0.514226,0.871073,0.294693,-0.418825,0.735876,-0.335228,-5.264184,3.939364,-0.764737,2.28282,-5.769845,1.235223,0.202084,0.524181,1.297175,-2.960114,2.991394
-0.021381,0.062087,-0.006074,0.008843,0.022888,-1.093063,-0.238723,-0.553356,0.848554,-0.285416,-0.494651,0.818949,0.222641,-0.518678,0.865262,0.293271,-0.52766,0.909855,0.848552,0.714678,0.36596,-1.299491,2.189376,-3.316975,0.643192,0.101026,-0.84409,-0.78158,-6.012168,11.147625
0.011309,0.016798,-0.035759,0.079181,-0.094257,-1.048057,-0.227978,-0.545801,0.85757,-0.309015,-0.445619,0.757416,0.23483,-0.502847,0.829372,0.270344,-0.526719,0.90375,0.465831,0.214862,0.300304,-0.746941,2.246162,-2.723004,0.788974,1.428372,-2.389606,-1.089212,0.167055,-0.276898
0.016992,-0.001592,-0.051334,-0.202982,-0.207512,-1.099391,-0.216113,-0.540428,0.863187,-0.323559,-0.395124,0.692773,0.257034,-0.463016,0.776847,0.253618,-0.523649,0.895657,0.687468,0.281311,0.280399,-0.549945,2.805471,-3.380727,1.217737,2.085239,-2.524459,-0.702927,0.247003,-0.469696
0.013682,-0.007275,-0.05314,-0.051448,-0.167036,-1.1309,-0.202472,-0.534139,0.870003,-0.333852,-0.342403,0.632413,0.278889,-0.417297,0.717639,0.237718,-0.518626,0.886172,0.619222,0.303699,0.354545,-0.45063,2.169132,-2.573957,0.868985,2.245548,-2.797014,-0.823111,0.204828,-0.42842
0.011697,-0.013512,-0.048707,-0.0768,-0.178946,-1.163658,-0.189392,-0.527975,0.878014,-0.341205,-0.301171,0.581791,0.294697,-0.372934,0.670611,0.220249,-0.514652,0.877509,0.646651,0.269975,0.406654,-0.195095,1.652664,-2.012267,0.621599,1.900772,-1.577835,-0.82473,0.151913,-0.381642
0.007667,-0.017001,-0.036586,-0.036743,-0.130804,-1.181305,-0.176333,-0.522583,0.887044,-0.339968,-0.27993,0.555062,0.302002,-0.339624,0.652633,0.202081,-0.513325,0.871272,0.604571,0.24053,0.441858,0.334801,0.402503,-0.591197,0.076056,1.241316,-0.122673,-0.885584,-0.025726,-0.214101
0.002193,-0.018393,-0.022703,-0.049303,-0.089489,-1.193284,-0.163183,-0.518156,0.896571,-0.325352,-0.283706,0.557201,0.29667,-0.323792,0.666992,0.183249,-0.515945,0.868753,0.624443,0.192702,0.460006,1.030771,-0.700479,0.738987,-0.558728,0.290225,1.346271,-0.894623,-0.217394,-0.031816
-0.004016,-0.017867,-0.010447,-0.00459,-0.022289,-1.199155,-0.150446,-0.514716,0.90611,-0.295475,-0.312126,0.587594,0.276511,-0.326963,0.705632,0.16355,-0.523087,0.870409,0.594831,0.146125,0.45355,1.7777,-1.876322,1.974044,-1.296626,-0.564968,2.299857,-0.958334,-0.438947,0.170923
-0.013476,-0.014436,-0.002461,-0.01649,0.036279,-1.194809,-0.138061,-0.512169,0.914815,-0.248901,-0.36019,0.638286,0.243036,-0.347865,0.761205,0.143983,-0.534476,0.875744,0.58487,0.108979,0.38132,2.613641,-2.661051,2.838074,-1.854835,-1.370912,2.862604,-0.911962,-0.638889,0.337872
-0.027963,-0.006659,0.004098,0.01743,0.158964,-1.163963,-0.126463,-0.510452,0.920926,-0.187091,-0.4277,0.708947,0.198772,-0.38343,0.821213,0.124672,-0.551465,0.885776,0.528671,0.06949,0.192244,3.287969,-3.674911,3.760393,-2.32495,-1.916603,2.805421,-0.909303,-0.954556,0.596951
-0.065218,0.012731,0.01747,-0.11752,0.489779,-1.025121,-0.114908,-0.509059,0.919256,-0.098718,-0.529684,0.81052,0.142211,-0.428939,0.876693,0.107588,-0.57778,0.903549,0.663033,-0.06122,-0.548615,4.86892,-6.505621,6.474171,-2.737117,-2.490162,2.205072,-0.526567,-1.786939,1.223192
-0.041695,-0.005359,-0.024486,0.350261,-0.027253,-1.137576,-0.101648,-0.506204,0.913468,-0.006401,-0.652468,0.932252,0.090862,-0.48572,0.928882,0.091693,-0.606053,0.918197,0.313958,0.284768,0.800764,3.495285,-4.831477,7.125552,-2.366633,-3.344485,7.02338,-1.597545,1.187721,-3.000186
0.003485,-0.028094,-0.027659,0.13942,0.011137,-1.240825,-0.097864,-0.49628,0.909533,-0.002994,-0.669991,0.973519,0.090864,-0.496617,0.938714,0.066364,-0.579841,0.870112,-0.161214,0.840301,-1.393682,-1.405675,1.499571,-0.920807,0.548053,0.122112,-0.822599,-0.375804,2.038201,-2.980045
0.021024,-0.03747,-0.044307,-0.02056,-0.102918,-1.162751,-0.104199,-0.460577,0.860889,-0.019908,-0.64565,0.95589,0.103961,-0.495711,0.92635,0.075827,-0.522772,0.786095,-0.754477,2.124726,-2.674061,-0.796778,1.189647,-0.874979,0.595308,0.085338,-0.519655,0.855604,3.345816,-4.690877
0.031231,-0.041163,-0.047985,-0.040208,-0.148342,-1.182387,-0.124508,-0.408353,0.796031,-0.036723,-0.619083,0.935718,0.116958,-0.49422,0.91653,0.098489,-0.452642,0.695545,-1.218161,2.700435,-3.181064,-0.883114,1.386372,-1.060268,0.579651,0.072757,-0.389438,1.359157,3.595084,-4.250165
0.036638,-0.041158,-0.047225,0.023673,-0.182473,-1.24987,-0.154384,-0.349565,0.731763,-0.056415,-0.5898,0.913726,0.129098,-0.492653,0.908526,0.130232,-0.378861,0.614451,-1.564406,2.826538,-2.914099,-0.995806,1.402778,-1.035264,0.579437,0.071729,-0.370954,1.608767,3.372974,-3.450402
0.036089,-0.037351,-0.035319,0.00053,-0.151606,-1.34491,-0.18629,-0.293312,0.678944,-0.077956,-0.561586,0.893453,0.141099,-0.491695,0.901346,0.164418,-0.319245,0.556418,-1.433642,2.479969,-1.998788,-1.063366,1.293352,-0.893858,0.596685,0.01763,-0.338728,1.602801,2.300953,-2.190914
0.031919,-0.032363,-0.013527,0.037492,-0.129186,-1.420479,-0.213253,-0.252013,0.654372,-0.10203,-0.535876,0.876785,0.153532,-0.492064,0.894575,0.194727,-0.282485,0.524696,-1.072466,1.433693,-0.465802,-1.189733,1.13978,-0.69052,0.597625,-0.063711,-0.298905,1.255112,1.183381,-0.75213
0.02807,-0.026419,0.015657,0.014155,-0.072058,-1.466419,-0.231036,-0.236357,0.658749,-0.127571,-0.515085,0.865926,0.166406,-0.494457,0.888883,0.217689,-0.273841,0.527786,-0.622878,0.161464,0.789732,-1.226179,0.883947,-0.402866,0.640378,-0.167975,-0.236659,0.937835,-0.154838,0.803636
0.023476,-0.01811,0.040958,0.009237,-0.038511,-1.488578,-0.241495,-0.247445,0.684973,-0.154108,-0.499241,0.860366,0.179604,-0.499041,0.884741,0.234848,-0.286594,0.556741,-0.338242,-1.079039,1.539796,-1.270637,0.662329,-0.169188,0.640838,-0.267888,-0.149838,0.729265,-0.937314,1.839825
0.019782,-0.005849,0.063332,-0.028936,0.046137,-1.495335,-0.245799,-0.279801,0.71762,-0.179882,-0.489808,0.860835,0.193864,-0.505722,0.881359,0.248955,-0.32033,0.607361,-0.151535,-1.943742,1.654231,-1.227506,0.325873,0.135739,0.686611,-0.356824,-0.151841,0.684178,-1.849435,2.537228
0.014541,0.01038,0.082811,0.040031,0.112525,-1.457367,-0.252978,-0.331751,0.751774,-0.206643,-0.486663,0.86709,0.206817,-0.513767,0.87796,0.265714,-0.358714,0.659825,-0.431395,-2.847374,1.430105,-1.261212,-0.017982,0.440669,0.594346,-0.418209,-0.173358,0.948426,-1.840209,2.514024
0.008031,0.033748,0.10013,0.013309,0.269561,-1.403726,-0.269728,-0.402178,0.769406,-0.232427,-0.495555,0.883816,0.218396,-0.523413,0.871427,0.290076,-0.407462,0.717824,-0.789664,-3.494516,0.375576,-1.156237,-0.532424,0.86752,0.630126,-0.49418,-0.341273,1.32768,-2.140943,2.422943
0.014177,0.025828,0.053653,-0.265595,0.020936,-1.437345,-0.287604,-0.486474,0.794515,-0.256996,-0.498559,0.885509,0.232047,-0.531586,0.86505,0.316964,-0.454235,0.774499,0.261543,-5.200998,6.769647,-1.135489,1.823656,-2.756615,0.96877,-0.221588,0.176719,0.756083,-2.624649,5.272833
-0.002758,0.002932,-0.044845,0.19889,-0.080766,-1.572736,-0.274668,-0.526323,0.85863,-0.291859,-0.47064,0.842282,0.252506,-0.528281,0.850237,0.309683,-0.513499,0.894281,1.016375,0.660339,0.539539,-1.861768,1.67719,-2.460477,0.884205,0.755228,-1.208571,-1.725775,0.007491,-0.470399
0.008544,-0.009115,-0.050754,-0.023519,-0.051279,-1.496133,-0.257729,-0.51885,0.864913,-0.319848,-0.415164,0.77167,0.273877,-0.499997,0.811175,0.279409,-0.507875,0.884272,0.694804,0.302152,0.12635,-1.033782,2.166648,-2.836616,1.034935,1.782613,-2.746846,-1.140092,-0.062958,-0.307561
0.002454,-0.018005,-0.054483,-0.076298,-0.077088,-1.514143,-0.241572,-0.511705,0.867966,-0.339901,-0.369558,0.706137,0.296675,-0.456958,0.752301,0.255181,-0.509757,0.879076,0.791063,0.35993,0.196839,-0.855856,2.267041,-3.315349,1.082441,2.246865,-2.679715,-1.161857,-0.058762,-0.261918
-0.002472,-0.023751,-0.056049,0.000068,-0.09702,-1.538394,-0.225296,-0.504682,0.873067,-0.355786,-0.327222,0.643343,0.31781,-0.408034,0.701151,0.230816,-0.511297,0.87344,0.722069,0.33108,0.306111,-0.681333,1.72726,-2.681338,0.867361,2.433788,-2.171803,-1.18471,-0.063111,-0.284636
-0.007365,-0.027603,-0.057003,-0.063225,-0.152105,-1.542368,-0.209243,-0.497833,0.880482,-0.36518,-0.296684,0.592855,0.333392,-0.359061,0.66818,0.206144,-0.512943,0.867757,0.783803,0.317716,0.409904,-0.11172,1.362398,-2.132224,0.506222,2.177261,-0.995951,-1.155667,-0.063246,-0.297339
-0.012676,-0.020647,-0.037441,0.001445,-0.069387,-1.561529,-0.192993,-0.491715,0.88953,-0.359544,-0.282564,0.568405,0.336515,-0.3231,0.659345,0.181561,-0.517049,0.864301,0.723868,0.257875,0.445809,0.543293,-0.089349,-0.278692,-0.199513,1.265617,0.135818,-1.201951,-0.333881,-0.019317
-0.015091,-0.017103,-0.025298,-0.007679,-0.052035,-1.542888,-0.177672,-0.486865,0.899365,-0.338592,-0.295456,0.575127,0.32373,-0.30664,0.677278,0.156169,-0.526237,0.865937,0.725776,0.211925,0.508634,1.474108,-1.068494,0.906725,-1.0579,0.329481,1.477521,-1.22771,-0.512816,0.148142
-0.018129,-0.007896,-0.007005,0.057756,0.034983,-1.537592,-0.162986,-0.483413,0.909977,-0.299247,-0.331623,0.610078,0.293085,-0.311488,0.718696,0.13057,-0.539979,0.871738,0.647271,0.134007,0.49751,2.144243,-2.418232,2.295667,-1.788644,-0.635926,2.27578,-1.256152,-0.793313,0.417835
-0.019584,0.00126,-0.005374,-0.032696,0.038426,-1.48958,-0.148658,-0.480629,0.920002,-0.242995,-0.386112,0.661679,0.250071,-0.333232,0.774399,0.105804,-0.557969,0.881645,0.700871,0.121763,0.457128,3.229186,-2.788941,2.826461,-2.381143,-1.448769,2.847219,-1.129338,-0.924434,0.518822
-0.023473,0.023164,0.002103,0.044181,0.234644,-1.399891,-0.136347,-0.478817,0.92611,-0.164489,-0.467954,0.743727,0.191128,-0.369,0.82931,0.081808,-0.582515,0.897074,0.560844,0.082112,0.132643,4.250894,-4.636316,4.493457,-3.086743,-1.867411,2.563712,-1.100474,-1.354878,0.901027
-0.030148,0.055629,0.00142,-0.259362,0.396397,-1.295001,-0.121407,-0.476316,0.921767,-0.051971,-0.592583,0.866088,0.121359,-0.415541,0.88509,0.063956,-0.618113,0.922706,0.877244,0.169752,-0.285729,5.465635,-5.950621,5.91221,-3.348874,-2.663185,2.858236,-0.779787,-1.870478,1.39703
-0.053885,0.018584,-0.016294,0.336715,0.353451,-1.535419,-0.1057,-0.468236,0.913563,0.053186,-0.719565,1.00918,0.047578,-0.472705,0.958629,0.047186,-0.643505,0.917839,0.410634,0.913559,0.099931,-1.199312,-0.042806,0.097007,-3.360209,-3.899833,8.002526,-2.097024,-0.02985,-2.820519
