vel_x, vel_y, vel_z, omega_x, omega_y, omega_z, RF_HAA_pos, RF_HFE_pos, RF_KFE_pos, LF_HAA_pos, LF_HFE_pos, LF_KFE_pos, RH_HAA_pos, RH_HFE_pos, RH_KFE_pos, LH_HAA_pos, LH_HFE_pos, LH_KFE_pos, RF_HAA_vel, RF_HFE_vel, RF_KFE_vel, LF_HAA_vel, LF_HFE_vel, LF_KFE_vel, RH_HAA_vel, RH_HFE_vel, RH_KFE_vel, LH_HAA_vel, LH_HFE_vel, LH_KFE_vel, RF_HAA_pos, RF_HFE_pos, RF_KFE_pos, LF_HAA_pos, LF_HFE_pos, LF_KFE_pos, RH_HAA_pos, RH_HFE_pos, RH_KFE_pos, LH_HAA_pos, LH_HFE_pos, LH_KFE_pos
-0.000153, -0.000327, -0.000278, -0.000792, -0.000435, -0.000377, -0.419571, -0.058134, -0.437821, 0.424994, -0.056347, -0.43391, -0.420695, -0.060854, -0.430541, 0.414918, -0.061253, -0.434765, 0.003209, 0.000354, -0.001985, 0.002892, -0.000519, 0.000953, 0.001846, -0.000527, -0.001959, 0.001848, 0.000021, -0.00089, -0.419534, -0.058139, -0.43777, 0.424955, -0.056334, -0.433869, -0.420788, -0.060833, -0.430524, 0.414985, -0.061196, -0.434778
-0.000165, -0.000303, -0.000182, -0.00037, -0.000659, -0.000247, -0.419521, -0.058137, -0.437851, 0.425014, -0.056364, -0.433884, -0.420677, -0.06085, -0.430582, 0.414939, -0.061257, -0.434774, 0.002537, 0.000091, -0.00129, 0.001925, -0.000718, 0.001299, 0.001645, 0.000098, -0.002219, 0.001491, -0.000068, -0.000653, -0.419496, -0.058131, -0.4378, 0.424974, -0.05634, -0.43385, -0.420773, -0.060822, -0.430565, 0.415005, -0.061199, -0.434786
-0.000156, -0.00021, -0.000165, -0.000259, -0.000551, -0.000068, -0.419472, -0.058134, -0.437888, 0.42505, -0.056376, -0.433864, -0.42065, -0.060851, -0.430622, 0.414963, -0.061264, -0.434782, 0.002462, -0.000334, -0.001398, 0.001299, -0.000449, 0.000886, 0.001446, 0.00007, -0.00201, 0.001314, -0.000184, -0.000443, -0.419448, -0.058136, -0.43783, 0.424985, -0.056365, -0.433819, -0.42076, -0.060822, -0.430611, 0.415022, -0.061209, -0.434791
-0.000151, -0.000127, -0.000194, 0.000413, -0.000544, 0.000021, -0.419434, -0.05814, -0.437903, 0.425067, -0.056386, -0.433856, -0.420622, -0.060849, -0.430657, 0.414987, -0.06127, -0.434797, 0.000521, 0.000388, -0.000837, -0.000319, -0.000687, 0.000268, 0.000092, 0.000387, -0.001824, 0.000103, -0.00082, -0.000723, -0.419402, -0.05814, -0.43785, 0.424987, -0.056387, -0.433796, -0.420741, -0.060815, -0.430652, 0.415041, -0.061221, -0.434797
-0.000124, -0.000166, -0.000239, -0.001158, -0.000423, -0.000239, -0.4194, -0.058139, -0.437918, 0.425074, -0.056402, -0.433846, -0.420604, -0.060844, -0.430693, 0.415006, -0.061281, -0.434809, 0.002666, 0.000111, -0.001079, 0.00224, -0.000328, 0.000197, 0.001914, -0.000414, -0.001493, 0.001861, -0.000049, -0.001107, -0.419374, -0.058134, -0.437881, 0.425014, -0.056396, -0.433787, -0.420719, -0.060813, -0.430689, 0.415056, -0.061229, -0.434807
-0.000086, -0.000347, -0.000405, -0.000313, -0.000812, -0.000516, -0.419357, -0.05813, -0.43795, 0.425087, -0.056413, -0.433815, -0.420606, -0.060834, -0.430743, 0.415026, -0.061278, -0.434825, 0.003229, 0.000532, -0.00244, 0.002501, 0.000105, 0.001171, 0.000701, 0.000133, -0.00252, 0.002197, 0.000875, -0.001072, -0.419405, -0.058141, -0.437917, 0.42507, -0.056404, -0.433844, -0.420613, -0.060845, -0.43069, 0.415005, -0.061282, -0.434805
-0.000215, -0.000202, -0.000306, -0.000849, -0.000444, -0.000312, -0.419304, -0.058139, -0.437981, 0.425112, -0.056416, -0.433797, -0.420598, -0.060828, -0.430789, 0.415059, -0.061262, -0.43485, 0.002142, -0.000716, -0.00116, 0.001752, -0.000902, -0.000005, 0.001549, -0.000427, -0.001806, 0.001164, 0.000201, -0.001578, -0.419367, -0.058136, -0.437946, 0.425081, -0.056421, -0.433812, -0.420618, -0.060838, -0.430736, 0.415026, -0.061284, -0.434817
-0.000143, -0.000126, -0.000217, -0.001047, -0.000161, -0.000093, -0.419271, -0.058145, -0.438007, 0.425126, -0.056443, -0.433778, -0.420586, -0.060828, -0.430832, 0.415065, -0.061271, -0.434869, 0.002435, -0.000374, -0.001246, 0.002332, -0.000362, 0.000103, 0.002153, -0.000751, -0.001377, 0.001572, -0.000466, -0.000817, -0.419317, -0.058142, -0.437976, 0.425102, -0.056428, -0.433792, -0.420615, -0.060835, -0.430783, 0.41506, -0.061277, -0.434839
-0.000193, -0.000035, 0.000069, 0.000028, -0.00063, 0.00008, -0.41924, -0.058148, -0.438025, 0.425133, -0.056453, -0.433771, -0.42057, -0.06083, -0.430864, 0.41508, -0.061283, -0.434882, 0.002371, -0.000544, -0.000696, -0.001092, -0.000867, 0.000302, 0.001055, 0.000326, -0.001325, 0.000686, -0.000716, 0.000054, -0.419283, -0.058149, -0.438003, 0.425113, -0.056447, -0.433776, -0.420608, -0.060829, -0.430826, 0.415067, -0.061272, -0.434863
-0.000154, -0.000253, -0.00005, 0.001512, 0.000189, -0.000236, -0.419207, -0.058151, -0.438045, 0.425141, -0.056473, -0.43376, -0.42055, -0.060835, -0.430893, 0.415086, -0.061296, -0.434891, 0.000433, 0.000288, -0.002316, -0.000365, -0.001751, 0.000956, 0.000031, -0.000145, -0.001519, -0.001492, -0.001589, 0.000605, -0.419241, -0.058154, -0.438021, 0.425143, -0.056455, -0.433765, -0.420579, -0.060834, -0.430858, 0.415092, -0.061278, -0.43488
-0.000067, -0.000121, -0.000055, -0.001072, 0.000213, 0.000052, -0.419172, -0.058163, -0.438072, 0.425162, -0.056484, -0.433748, -0.420515, -0.060846, -0.430921, 0.415094, -0.061313, -0.434889, 0.001524, -0.000911, -0.000361, 0.00141, 0.000031, -0.000431, 0.002364, -0.000938, -0.000589, 0.000923, -0.000609, -0.000384, -0.419207, -0.058158, -0.438037, 0.425149, -0.05647, -0.433755, -0.420559, -0.060836, -0.430887, 0.415103, -0.06129, -0.434888
-0.000095, -0.000071, 0.000057, -0.00024, 0.000146, 0.000131, -0.41915, -0.058159, -0.438089, 0.425164, -0.056498, -0.433742, -0.420488, -0.060844, -0.430944, 0.415092, -0.061334, -0.434888, 0.001232, -0.000307, -0.000578, 0.000179, -0.000812, 0.000037, 0.002134, -0.00013, -0.001028, 0.000143, -0.001356, 0.000255, -0.419185, -0.058155, -0.438073, 0.425154, -0.056495, -0.433735, -0.420541, -0.060837, -0.430922, 0.415096, -0.061315, -0.434879
-0.000061, -0.000102, 0.000073, 0.000246, -0.000065, -0.000042, -0.419131, -0.058161, -0.438103, 0.425163, -0.056512, -0.433742, -0.420454, -0.060849, -0.430964, 0.415088, -0.061358, -0.434885, 0.000811, -0.00011, -0.000504, -0.000182, -0.000773, 0.000488, 0.001136, -0.000176, -0.000903, -0.000516, -0.000845, 0.000083, -0.419151, -0.058164, -0.438088, 0.425178, -0.056497, -0.433733, -0.420503, -0.060847, -0.43094, 0.415107, -0.061324, -0.434885
-0.000095, -0.000158, 0.000006, -0.000343, 0.000213, -0.000104, -0.419102, -0.058163, -0.438124, 0.425175, -0.05652, -0.433733, -0.420423, -0.060857, -0.430981, 0.415083, -0.061376, -0.434882, 0.001491, -0.000283, -0.000995, 0.001194, -0.000333, 0.000285, 0.002099, -0.000747, -0.000875, 0.000068, -0.000818, 0.00002, -0.419143, -0.058157, -0.438097, 0.425169, -0.056512, -0.43374, -0.420467, -0.060839, -0.430963, 0.415105, -0.061355, -0.434879
-0.000071, -0.000098, 0.000011, 0.000223, 0.000027, -0.000027, -0.419076, -0.058169, -0.438144, 0.425183, -0.056531, -0.433732, -0.420388, -0.060871, -0.430998, 0.415077, -0.061396, -0.43488, 0.000467, -0.000149, -0.000568, 0.000008, -0.000691, 0.000245, 0.001063, -0.000268, -0.000903, -0.000568, -0.000912, -0.000067, -0.419106, -0.058159, -0.438123, 0.425189, -0.056518, -0.433726, -0.42044, -0.060854, -0.430977, 0.415099, -0.061361, -0.434881
-0.000069, -0.000067, -0.000019, 0.000001, 0.00002, -0.000039, -0.41906, -0.058171, -0.438156, 0.425184, -0.056543, -0.433732, -0.420361, -0.060878, -0.431013, 0.415069, -0.061416, -0.434881, 0.000773, 0.00012, -0.000684, 0.00037, -0.000322, 0.000171, 0.001244, -0.000184, -0.000921, -0.000296, -0.000756, -0.000204, -0.419062, -0.058163, -0.438152, 0.425213, -0.056526, -0.43371, -0.420409, -0.060866, -0.430999, 0.415105, -0.061374, -0.434881
-0.000073, -0.000075, 0.000019, 0.000265, 0.000042, 0.000046, -0.419042, -0.058177, -0.43817, 0.425181, -0.05655, -0.433734, -0.420334, -0.060886, -0.431027, 0.415058, -0.061434, -0.434883, 0.000436, -0.000205, -0.000574, -0.000063, -0.000321, 0.000206, 0.000954, -0.000221, -0.000817, -0.000787, -0.00068, -0.000163, -0.419043, -0.058171, -0.438152, 0.42519, -0.056539, -0.43371, -0.42039, -0.060868, -0.431017, 0.415101, -0.061392, -0.434885
-0.000041, -0.000077, -0.000032, -0.000067, 0.000044, -0.000135, -0.419028, -0.058182, -0.438181, 0.425181, -0.056553, -0.433735, -0.420308, -0.060896, -0.431039, 0.415044, -0.061446, -0.434888, 0.000827, 0.000294, -0.000747, 0.000462, 0.000012, 0.000074, 0.001118, -0.000383, -0.000762, -0.000397, -0.000492, -0.000375, -0.419032, -0.058178, -0.438146, 0.425158, -0.056559, -0.433711, -0.420375, -0.060868, -0.431037, 0.415094, -0.061421, -0.434888
-0.00008, -0.000064, -0.000009, 0.000373, -0.000018, -0.000043, -0.41901, -0.058185, -0.438193, 0.425178, -0.056557, -0.433738, -0.420286, -0.060905, -0.431051, 0.415032, -0.06146, -0.434893, 0.000442, 0.000116, -0.00073, -0.000246, -0.000447, 0.000238, 0.000475, -0.000272, -0.000784, -0.000903, -0.000734, -0.000237, -0.419, -0.058178, -0.438166, 0.425166, -0.056557, -0.433705, -0.420352, -0.060872, -0.431054, 0.415091, -0.061421, -0.434894
-0.00003, -0.000131, -0.000105, -0.000671, 0.000093, -0.000175, -0.418991, -0.058188, -0.438208, 0.425179, -0.056564, -0.433737, -0.420263, -0.060913, -0.431066, 0.415023, -0.061472, -0.434897, 0.001684, 0.000309, -0.001074, 0.001748, 0.000107, 0.000092, 0.001764, -0.000542, -0.000811, 0.000459, -0.000093, -0.000578, -0.418978, -0.058178, -0.438177, 0.425163, -0.056554, -0.4337, -0.420341, -0.060876, -0.431068, 0.41508, -0.06142, -0.434906
-0.00011, -0.000099, 0.000037, 0.000637, -0.000036, -0.000052, -0.418968, -0.058194, -0.438222, 0.425181, -0.05657, -0.433736, -0.420239, -0.060924, -0.431078, 0.415011, -0.061482, -0.434903, 0.000258, -0.000046, -0.000691, -0.000665, -0.000497, 0.000334, 0.00022, -0.000411, -0.000691, -0.00144, -0.000775, -0.000275, -0.41895, -0.058184, -0.438185, 0.425154, -0.05656, -0.433696, -0.420326, -0.060883, -0.431084, 0.415078, -0.06143, -0.434915
-0.000075, -0.000102, -0.000002, -0.000675, 0.000183, -0.000108, -0.418946, -0.058197, -0.438244, 0.425186, -0.05658, -0.433728, -0.420215, -0.060937, -0.431094, 0.414995, -0.0615, -0.434902, 0.001957, -0.000287, -0.000985, 0.001493, 0.000196, 0.000123, 0.002071, -0.001001, -0.000554, 0.000386, -0.000357, -0.000182, -0.418908, -0.05818, -0.438209, 0.42517, -0.05656, -0.433682, -0.420307, -0.060885, -0.431106, 0.415083, -0.061425, -0.434924
-0.000081, -0.000134, -0.000045, 0.000947, 0.000204, -0.000039, -0.418919, -0.058201, -0.438265, 0.425198, -0.056583, -0.433723, -0.420188, -0.060952, -0.431105, 0.414986, -0.06151, -0.434905, -0.000027, 0.000345, -0.001407, -0.000387, -0.000218, 0.000252, 0.000065, -0.000263, -0.000907, -0.001477, -0.000959, 0.000023, -0.418876, -0.058188, -0.438215, 0.425166, -0.056563, -0.43368, -0.420285, -0.060892, -0.431119, 0.415081, -0.06143, -0.434935
-0.000098, -0.000066, -0.000055, -0.0003, 0.000213, -0.000123, -0.418897, -0.058206, -0.43828, 0.4252, -0.056591, -0.433722, -0.420163, -0.060963, -0.431119, 0.414976, -0.061524, -0.434909, 0.001025, -0.000066, -0.000928, 0.000702, -0.000253, -0.000254, 0.001443, -0.000742, -0.000635, -0.000205, -0.000671, -0.000344, -0.418852, -0.058186, -0.43824, 0.425161, -0.056579, -0.43366, -0.42027, -0.060895, -0.431145, 0.415068, -0.061447, -0.434928
-0.000108, -0.000175, -0.000146, 0.001546, -0.000233, -0.000118, -0.418864, -0.058202, -0.438299, 0.425212, -0.05659, -0.433712, -0.420148, -0.060964, -0.431144, 0.414981, -0.061522, -0.434923, -0.000099, 0.00063, -0.001753, -0.001338, -0.000137, 0.000445, -0.001556, 0.000373, -0.001274, -0.001717, -0.000235, -0.00036, -0.418903, -0.058209, -0.438275, 0.425196, -0.056594, -0.433721, -0.42017, -0.060962, -0.431117, 0.414979, -0.061526, -0.434906
-0.000167, -0.000055, -0.000027, -0.000152, 0.000032, -0.000025, -0.418837, -0.058211, -0.438319, 0.42521, -0.056598, -0.433708, -0.420136, -0.060966, -0.43117, 0.414979, -0.061526, -0.434935, 0.001149, -0.000912, -0.000786, 0.000097, -0.001039, -0.000165, 0.001436, -0.000554, -0.000917, -0.000262, -0.00083, -0.000349, -0.418872, -0.058207, -0.438293, 0.425205, -0.056598, -0.433706, -0.42016, -0.060964, -0.43114, 0.414983, -0.061525, -0.434915
-0.000126, -0.000034, 0.000048, 0.000245, -0.000055, 0.000078, -0.418825, -0.058221, -0.438327, 0.425211, -0.056617, -0.433706, -0.420115, -0.060976, -0.431189, 0.414973, -0.061547, -0.434942, 0.000391, -0.00041, -0.000147, -0.000629, -0.000766, 0.000084, 0.000771, -0.000305, -0.000782, -0.000538, -0.001129, -0.000082, -0.418838, -0.05821, -0.438318, 0.425223, -0.056597, -0.4337, -0.420147, -0.060969, -0.431165, 0.414993, -0.061524, -0.43493
-0.000091, -0.000038, 0.000055, 0.000326, 0.000107, 0.00012, -0.418803, -0.058218, -0.438343, 0.42521, -0.056619, -0.433706, -0.420092, -0.060978, -0.431209, 0.414971, -0.061559, -0.434946, 0.000557, -0.0006, -0.000605, -0.001266, -0.000322, -0.00045, 0.000898, -0.000305, -0.000794, -0.000975, -0.000739, -0.000132, -0.418823, -0.058224, -0.438327, 0.425222, -0.056615, -0.433703, -0.420125, -0.060977, -0.431184, 0.414987, -0.061538, -0.434941
-0.000107, -0.000019, 0.000139, 0.000269, 0.000084, 0.000123, -0.418788, -0.058233, -0.438354, 0.425207, -0.056634, -0.433708, -0.420068, -0.060993, -0.43122, 0.414956, -0.06158, -0.43495, 0.000556, -0.001075, -0.000088, -0.000645, -0.001079, 0.000209, 0.000848, -0.000823, -0.000295, -0.00094, -0.001236, 0.000132, -0.418812, -0.058224, -0.438335, 0.425216, -0.056631, -0.433697, -0.420105, -0.06098, -0.431207, 0.414984, -0.061564, -0.43494
-0.000098, -0.000008, 0.000129, -0.00058, 0.000192, 0.00005, -0.418772, -0.058247, -0.438365, 0.425215, -0.056647, -0.433705, -0.42004, -0.061016, -0.431225, 0.414946, -0.061606, -0.434945, 0.001497, -0.000731, -0.000252, 0.000329, -0.000064, -0.000144, 0.001953, -0.000775, -0.000155, -0.00005, -0.000583, 0.000027, -0.418792, -0.058229, -0.43835, 0.425211, -0.056631, -0.433702, -0.420083, -0.060988, -0.431219, 0.41497, -0.061572, -0.434947
-0.000001, -0.000074, 0.000011, -0.000317, -0.000088, -0.000062, -0.418754, -0.05824, -0.438381, 0.42521, -0.056642, -0.433709, -0.420012, -0.061019, -0.431236, 0.414925, -0.061611, -0.434949, 0.001987, 0.001826, -0.001108, 0.000278, 0.001601, -0.000073, 0.001915, 0.001433, -0.001241, -0.000501, 0.001544, -0.000863, -0.418774, -0.058245, -0.438365, 0.425227, -0.056645, -0.4337, -0.420056, -0.061011, -0.431224, 0.414958, -0.061592, -0.434949
0.000897, -0.000212, -0.0004, -0.0013, -0.002035, -0.000432, -0.418663, -0.05812, -0.438418, 0.425225, -0.056529, -0.433707, -0.419971, -0.060895, -0.431304, 0.414942, -0.061472, -0.435013, 0.005167, 0.004512, -0.00148, 0.001383, 0.004504, 0.000668, 0.001531, 0.005034, -0.003787, 0.001737, 0.006468, -0.004118, -0.418765, -0.058254, -0.438368, 0.425217, -0.056656, -0.433703, -0.420027, -0.061024, -0.431229, 0.414945, -0.061619, -0.434941
0.000374, -0.000278, -0.000501, 0.002255, -0.00057, -0.000168, -0.418659, -0.058098, -0.438445, 0.425231, -0.056515, -0.433683, -0.420016, -0.060862, -0.431351, 0.414965, -0.061448, -0.435033, -0.003222, 0.001463, -0.001005, 0.00096, 0.000449, 0.002016, -0.004566, 0.002004, -0.001417, 0.001962, 0.000711, 0.00135, -0.41866, -0.058167, -0.438383, 0.425196, -0.056573, -0.433663, -0.420029, -0.060929, -0.431277, 0.414972, -0.061504, -0.43498
-0.000102, -0.000143, -0.000101, 0.000426, 0.000234, -0.000203, -0.418655, -0.058077, -0.438435, 0.425252, -0.056486, -0.43367, -0.420025, -0.060833, -0.431355, 0.414995, -0.061403, -0.435038, 0.000835, 0.002877, -0.00194, 0.000664, 0.001169, 0.000174, 0.001243, 0.001789, -0.001557, -0.001399, 0.001176, -0.000747, -0.418597, -0.058004, -0.438444, 0.425238, -0.056418, -0.433673, -0.420006, -0.060767, -0.431359, 0.414997, -0.061325, -0.435054
-0.00009, -0.000151, 0.000135, 0.000801, 0.000354, -0.00018, -0.418615, -0.058067, -0.438477, 0.425241, -0.056485, -0.433676, -0.419974, -0.060836, -0.431383, 0.414951, -0.061415, -0.435046, 0.000745, -0.000691, -0.001321, -0.00084, -0.001332, 0.000272, 0.001318, -0.001444, -0.000799, -0.002399, -0.001817, 0.000071, -0.418617, -0.058104, -0.438421, 0.425197, -0.056517, -0.433652, -0.420051, -0.060842, -0.431371, 0.415006, -0.061425, -0.435047
-0.00007, -0.000137, 0.000054, -0.00025, 0.000482, -0.000091, -0.418599, -0.058082, -0.438492, 0.425252, -0.056506, -0.433671, -0.419942, -0.060865, -0.431384, 0.414936, -0.06145, -0.435034, 0.000814, 0.000298, -0.000823, 0.001633, -0.000388, 0.000503, 0.001681, -0.000671, -0.000184, 0.000021, -0.001006, 0.000573, -0.418607, -0.058073, -0.438453, 0.425262, -0.056489, -0.433636, -0.420043, -0.060826, -0.431382, 0.415022, -0.061384, -0.435049
-0.00005, -0.000084, 0.000102, 0.000392, 0.000475, 0.000064, -0.418583, -0.05808, -0.438507, 0.425256, -0.056507, -0.433674, -0.419904, -0.060874, -0.431388, 0.414919, -0.061469, -0.435025, 0.000273, 0.000433, -0.000915, -0.000329, -0.000106, -0.000137, 0.001501, -0.00034, -0.000559, -0.001494, -0.001033, 0.000262, -0.418558, -0.058065, -0.438482, 0.425228, -0.056494, -0.433632, -0.419996, -0.060821, -0.431414, 0.414984, -0.061398, -0.435053
-0.000058, -0.000045, 0.000055, -0.000198, 0.000427, -0.000054, -0.418568, -0.058082, -0.438521, 0.425255, -0.056511, -0.433679, -0.419867, -0.060889, -0.431393, 0.414895, -0.061491, -0.43502, 0.000805, -0.000005, -0.000771, 0.000478, 0.00011, -0.000252, 0.001608, -0.000799, -0.000221, -0.000632, -0.000912, 0.000088, -0.418533, -0.058079, -0.438491, 0.425241, -0.056512, -0.433626, -0.419962, -0.060845, -0.431415, 0.41498, -0.061427, -0.435044
-0.000101, -0.000012, 0.000113, -0.000301, 0.000328, 0.000044, -0.418554, -0.058086, -0.438534, 0.425253, -0.056516, -0.433683, -0.419837, -0.060902, -0.431396, 0.414876, -0.06151, -0.435015, 0.00108, -0.000279, -0.00053, 0.000378, 0.000045, -0.000109, 0.001886, -0.000678, -0.00026, -0.000432, -0.000777, 0.000171, -0.418521, -0.058075, -0.438491, 0.425221, -0.056512, -0.433631, -0.419933, -0.060843, -0.431423, 0.414967, -0.061444, -0.435038
-0.000076, -0.000036, 0.000063, -0.000261, 0.00047, 0.000026, -0.418542, -0.058091, -0.438546, 0.42525, -0.056519, -0.433688, -0.419805, -0.060917, -0.4314, 0.414852, -0.061528, -0.435013, 0.000728, -0.000072, -0.000675, 0.000351, -0.000016, -0.000427, 0.001764, -0.000866, -0.000195, -0.000809, -0.000944, -0.000034, -0.418497, -0.05808, -0.4385, 0.425212, -0.056513, -0.433631, -0.419914, -0.060859, -0.431427, 0.414946, -0.061452, -0.435047
-0.000086, -0.000026, 0.000099, 0.000031, 0.000315, -0.000046, -0.418528, -0.058095, -0.438558, 0.425248, -0.056525, -0.433692, -0.419776, -0.060933, -0.431404, 0.41483, -0.061548, -0.43501, 0.000563, -0.000266, -0.000519, -0.000225, -0.000031, -0.000218, 0.001245, -0.000709, -0.000182, -0.001007, -0.000824, 0.000043, -0.418476, -0.058077, -0.438516, 0.425211, -0.056515, -0.433627, -0.419889, -0.060861, -0.43144, 0.414937, -0.061465, -0.435041
-0.000091, -0.000026, 0.000026, -0.000329, 0.000305, 0.000024, -0.418512, -0.058096, -0.438573, 0.425247, -0.056526, -0.433694, -0.419749, -0.060943, -0.431412, 0.414814, -0.061561, -0.435011, 0.001137, -0.00019, -0.000806, 0.000331, 0.000243, -0.000441, 0.0016, -0.000687, -0.000343, -0.000349, -0.000544, -0.000117, -0.418531, -0.058096, -0.438557, 0.425248, -0.056527, -0.43369, -0.41978, -0.060931, -0.431403, 0.414835, -0.061547, -0.435009
-0.000102, -0.000042, 0.000018, 0.000035, 0.000148, 0.000056, -0.418496, -0.0581, -0.438585, 0.425244, -0.056529, -0.433697, -0.419726, -0.060952, -0.431423, 0.414799, -0.061574, -0.435015, 0.000633, -0.000159, -0.000629, -0.000279, -0.000243, -0.000337, 0.001118, -0.000361, -0.000574, -0.000752, -0.000672, -0.000248, -0.418516, -0.058097, -0.438571, 0.425249, -0.056529, -0.43369, -0.419756, -0.060942, -0.431411, 0.414818, -0.06156, -0.435008
-0.000105, -0.000031, 0.000017, -0.00041, 0.000282, 0.000084, -0.418479, -0.058104, -0.438598, 0.425242, -0.056537, -0.433698, -0.419702, -0.060959, -0.431436, 0.414787, -0.061588, -0.435019, 0.001257, -0.000326, -0.000804, 0.000429, -0.000021, -0.000435, 0.001832, -0.000607, -0.000497, -0.000096, -0.000789, -0.000062, -0.4185, -0.058101, -0.438583, 0.425246, -0.056532, -0.433694, -0.419733, -0.06095, -0.431422, 0.414807, -0.061573, -0.435011
-0.000102, -0.000069, 0.000072, 0.000429, 0.000224, -0.000011, -0.418463, -0.058108, -0.43861, 0.42524, -0.056542, -0.433701, -0.419676, -0.060969, -0.431449, 0.414775, -0.061604, -0.435021, 0.000395, -0.000115, -0.000823, -0.000925, -0.000677, -0.000166, 0.000638, -0.000573, -0.000397, -0.001368, -0.000928, 0.000083, -0.418482, -0.058104, -0.438597, 0.425251, -0.056536, -0.433695, -0.41971, -0.060959, -0.431433, 0.414795, -0.061582, -0.435018
-0.000085, -0.000018, 0.000036, -0.000304, 0.000365, 0.000094, -0.418446, -0.058112, -0.438623, 0.425238, -0.056547, -0.433703, -0.419652, -0.060978, -0.431461, 0.414761, -0.061617, -0.435025, 0.000974, -0.000392, -0.000739, 0.000131, -0.000051, -0.000598, 0.001733, -0.000516, -0.000373, -0.000511, -0.000752, -0.000102, -0.418469, -0.058112, -0.438604, 0.425238, -0.056549, -0.433696, -0.419686, -0.060967, -0.431447, 0.414782, -0.061605, -0.435017
-0.000077, -0.000028, 0.000046, -0.000171, 0.000394, 0.000066, -0.418429, -0.058115, -0.438637, 0.425237, -0.056551, -0.433704, -0.419628, -0.060986, -0.431473, 0.414747, -0.061629, -0.43503, 0.000914, -0.000315, -0.00083, 0.000003, -0.000176, -0.000558, 0.00158, -0.000617, -0.000317, -0.000668, -0.00077, -0.000017, -0.418451, -0.058115, -0.438619, 0.42524, -0.056553, -0.433697, -0.419663, -0.060977, -0.431459, 0.414771, -0.061618, -0.43502
-0.000084, -0.000019, 0.000082, -0.000015, 0.000241, -0.000001, -0.418412, -0.058119, -0.438649, 0.425235, -0.056556, -0.433707, -0.419605, -0.060996, -0.431485, 0.414735, -0.061643, -0.435034, 0.000632, -0.000592, -0.000333, -0.000419, -0.000535, -0.000235, 0.001167, -0.000714, -0.000351, -0.000781, -0.00088, -0.000075, -0.41843, -0.058113, -0.438638, 0.42525, -0.05655, -0.433697, -0.41964, -0.060983, -0.431471, 0.414759, -0.06162, -0.435027
-0.000075, -0.000042, 0.000076, 0.000114, 0.000053, -0.000045, -0.418398, -0.058124, -0.43866, 0.425231, -0.05656, -0.433709, -0.419583, -0.061004, -0.431497, 0.414721, -0.061656, -0.435039, 0.000645, -0.000414, -0.000295, -0.000651, -0.000361, -0.000109, 0.000977, -0.000314, -0.000557, -0.000842, -0.000623, -0.00025, -0.418419, -0.058118, -0.438646, 0.425239, -0.056559, -0.433699, -0.419618, -0.06099, -0.431485, 0.414747, -0.061639, -0.435029
-0.000071, -0.000052, 0.000032, 0.000061, 0.000081, -0.000031, -0.418381, -0.058127, -0.438673, 0.425229, -0.056564, -0.433711, -0.41956, -0.061012, -0.43151, 0.414708, -0.061666, -0.435045, 0.000712, -0.000322, -0.000527, -0.000196, -0.000273, -0.000049, 0.000984, -0.000529, -0.000564, -0.000817, -0.00043, -0.000351, -0.418405, -0.058124, -0.438657, 0.425237, -0.056567, -0.433701, -0.419597, -0.061001, -0.431496, 0.414734, -0.061655, -0.435032
-0.000058, -0.000031, 0.000009, -0.000133, 0.000012, -0.000143, -0.418363, -0.058134, -0.438686, 0.425228, -0.056568, -0.433712, -0.41954, -0.061025, -0.431521, 0.414692, -0.061677, -0.435052, 0.00081, -0.000389, -0.000407, 0.000273, -0.000177, 0.000056, 0.001051, -0.000508, -0.000546, -0.000574, -0.000276, -0.000514, -0.418389, -0.058126, -0.438669, 0.425234, -0.056569, -0.433704, -0.419576, -0.061007, -0.431509, 0.414723, -0.061665, -0.435038
-0.000044, -0.000044, -0.000023, -0.000202, -0.000005, -0.000107, -0.418348, -0.058139, -0.438697, 0.425226, -0.05657, -0.433714, -0.419522, -0.061035, -0.431532, 0.414677, -0.061685, -0.435061, 0.000822, -0.000061, -0.000466, 0.000335, -0.000079, -0.000057, 0.001154, -0.00032, -0.000688, -0.000337, -0.000282, -0.000521, -0.418374, -0.058137, -0.438677, 0.425225, -0.056576, -0.433706, -0.419558, -0.061021, -0.431518, 0.414706, -0.061679, -0.435045
-0.000072, -0.000044, -0.000003, 0.000073, -0.000055, -0.000004, -0.418331, -0.058142, -0.438709, 0.425223, -0.056575, -0.433716, -0.4195, -0.061043, -0.431546, 0.414666, -0.061696, -0.435068, 0.00059, -0.000135, -0.000439, -0.000035, -0.000372, 0.00015, 0.000831, -0.000278, -0.000756, -0.000611, -0.000574, -0.000372, -0.418344, -0.058143, -0.438691, 0.425227, -0.056576, -0.433698, -0.419549, -0.061033, -0.43153, 0.414695, -0.061676, -0.43506
-0.00003, -0.000076, -0.000061, -0.000295, -0.000047, -0.000111, -0.418316, -0.058146, -0.43872, 0.425219, -0.05658, -0.433719, -0.41948, -0.061049, -0.43156, 0.414653, -0.061708, -0.435075, 0.001013, 0.00009, -0.000614, 0.000738, -0.000077, 0.000072, 0.001242, -0.000275, -0.000838, -0.000031, -0.000288, -0.000556, -0.418323, -0.058146, -0.438695, 0.425211, -0.056582, -0.433696, -0.419534, -0.061033, -0.43155, 0.414692, -0.061686, -0.435068
